,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
pattie_2,1.2120,1.1329,1.0528,1.3575,1.3660,1.2849,1.3237,1.1948,1.1378,1.3288,1.1237,0.9291,1.0862,1.1110,1.1448,1.0968,1.0938,0.8505,1.3363,1.1424,1.0103,0.9648,1.0462,1.0226,1.0278,0.9392,1.0039,1.3291,1.1374,1.1186,1.1096,1.0575,0.9207,1.0049,1.1866,1.0825,0.9500,0.9720,1.0933,0.9633,1.1790,0.9139,1.2217,1.2084,0.7794,0.0000,0.8916,1.1236,0.9032,0.8681,0.9559,1.0806,0.9336,0.9549,0.9869,0.9089,1.2415,1.1639,1.0999,1.2889,0.8329,0.9432,0.9800,1.2271,1.0595,1.0360,0.9580,1.0728,1.0915,1.0231,0.9805,1.0424,1.0256,1.1224,1.1599,1.0865,1.0517,1.1964,1.1545,1.1909,1.1193,0.9872,1.0738,0.9567,1.1562,1.2586,1.1917,1.2676,1.2363,1.1770,1.2190,1.3105,1.2743,1.1466,1.3473,1.0674,1.0432,1.1677,1.1151,1.0318,1.1644,1.0294,0.9863,1.1414,1.0759,1.1053,1.0641,1.1801,1.0709,1.0471,1.0947,0.9300,1.2535,1.0288,1.4609,1.1363,1.0559,1.5641,1.1145,1.4427,1.1861,1.1692,1.0786,1.1849
pattie_3,0.9968,0.9461,1.0461,1.2464,1.2086,1.1758,1.2651,1.1683,0.9548,1.2033,1.0183,0.8616,0.9291,0.9052,0.9656,1.0017,1.1778,0.8814,1.3589,1.2170,0.9900,0.8917,1.0591,0.9249,1.0626,0.9887,0.9464,1.2827,0.9844,1.1206,1.0266,1.0620,1.0215,0.9496,0.9703,1.0909,1.0956,1.0498,1.1386,0.9915,1.1861,1.0371,1.1927,1.2488,0.7797,0.8916,0.0000,0.9595,0.9370,0.9659,0.9296,0.9940,0.9228,0.9768,1.0833,1.0254,1.1256,1.0540,1.0438,1.2223,0.8094,0.8872,0.9011,1.2067,0.9267,1.0309,0.9321,0.9396,0.9456,0.9331,0.9687,0.8754,1.0346,1.1385,1.0520,1.0660,1.0523,1.0284,1.0645,1.1025,1.1694,1.0984,1.1227,0.9315,1.0556,1.1744,1.0549,1.2219,1.1234,1.1333,1.1435,1.1406,1.1958,1.0023,1.1314,1.0625,1.0624,1.0291,1.0329,0.9769,1.0417,0.9965,0.9786,1.0434,1.1000,1.1178,1.0299,1.1619,1.0113,0.8987,1.0330,0.8990,1.1703,1.0589,1.3526,1.0086,0.9726,1.5073,0.9376,1.2719,1.0861,1.0265,0.9705,1.0797
pattie_4,1.0047,0.9921,1.0257,1.2178,1.0526,0.9684,1.1274,0.9716,1.0241,1.1267,0.9417,0.8654,0.9719,0.9260,0.9327,0.9147,1.2949,0.9845,1.4375,1.2242,1.0465,0.9644,1.1092,0.9394,1.0353,1.0156,1.0974,1.1669,1.0054,1.0915,0.9515,1.1283,1.0932,1.0231,0.9261,1.0954,1.1692,1.1011,1.2493,1.2150,1.1236,1.1038,1.2141,1.2196,0.9496,1.1236,0.9595,0.0000,1.0306,1.1254,1.1287,0.9499,0.9730,1.1137,1.1154,1.1455,1.0426,1.0284,0.9615,1.1444,0.9962,0.9859,0.9977,1.2428,0.9721,1.0389,0.9853,0.8997,1.0201,1.0132,1.0403,0.9313,1.1512,1.1075,1.0968,1.1751,0.9980,0.9391,1.0291,0.9180,1.2302,1.1174,1.0169,1.0173,1.1663,1.1148,1.1102,1.1908,1.0491,1.0537,1.0437,1.0623,1.0997,0.9718,1.0677,1.1615,1.0783,1.1090,1.1245,1.0024,1.1017,1.0660,1.0838,1.0675,1.0825,1.1577,1.0276,1.2057,1.1078,1.0398,0.8791,0.9881,1.0568,1.0044,1.0369,1.0162,1.0246,1.5471,0.8460,1.2850,1.0121,0.8968,1.0456,1.0108
tjames_1,0.9454,0.8727,0.9214,1.1655,1.1641,1.0719,1.0513,1.0544,0.9058,1.0991,0.9248,0.7867,0.8953,1.0317,1.0375,0.9968,0.8085,0.7926,1.0103,0.8753,0.8401,0.7877,0.8422,0.8662,0.8583,0.7658,0.7917,1.1227,0.9769,0.8543,1.0317,0.8824,0.7526,0.8141,1.0043,0.7921,0.7611,0.8806,0.9613,0.9032,0.9681,0.8925,0.9527,0.9787,0.8034,0.9032,0.9370,1.0306,0.0000,0.6830,0.7449,0.9004,0.7634,0.7501,0.8825,0.8972,0.9523,0.9984,0.9380,1.2143,0.6678,0.7442,0.8520,0.9526,0.8762,0.8228,0.8335,0.9371,0.8827,0.8845,0.6927,0.8442,1.0294,1.1225,1.0646,1.0354,0.8581,0.9952,1.1026,1.0294,0.9707,1.0597,1.0044,0.8799,1.0234,1.1808,0.9151,1.0406,1.1510,1.0794,1.0410,1.1829,1.1962,0.9378,1.0768,1.0555,0.8926,1.0001,0.7761,0.7760,0.8822,0.8328,0.7972,0.8517,0.9724,0.7914,0.9040,0.8943,0.8770,0.8855,0.9456,0.7470,1.1786,0.9172,1.3035,0.9699,0.9852,1.1169,0.9956,1.3327,1.1336,1.0703,0.9854,1.1251
tjames_2,1.0443,1.0268,0.9809,1.2376,1.2114,1.1339,1.1079,1.0705,1.0473,1.1891,1.0000,0.8970,0.9302,1.0759,1.0864,1.0855,0.8891,0.8355,1.1126,0.9514,0.9121,0.8624,0.9236,0.9076,0.9507,0.7945,0.8305,1.2895,1.0056,1.0311,1.0400,0.9098,0.7629,0.9071,1.0837,0.8794,0.8354,0.9159,0.8907,0.7802,1.0755,0.9273,1.0702,1.0414,0.7789,0.8681,0.9659,1.1254,0.6830,0.0000,0.7486,0.8988,0.9116,0.7729,0.9523,0.8903,1.0928,1.1099,0.9972,1.2220,0.7957,0.8959,0.8687,1.0462,0.9342,0.9796,0.9642,0.9802,0.9665,1.0500,0.9427,0.9584,1.0355,1.1446,1.0960,0.9860,0.9414,1.0248,1.0703,1.1374,1.0822,1.0290,1.0986,0.9360,0.9701,1.1657,1.0319,1.0675,1.2322,1.0074,1.0286,1.2205,1.1611,1.0024,1.1357,1.0662,0.9304,1.0911,0.8991,0.8877,0.9398,0.9092,0.8694,0.9531,1.0149,0.9174,0.9357,1.0204,0.8621,0.9392,0.9666,0.7863,1.1704,0.9703,1.4475,0.9820,0.9812,1.2979,1.0668,1.3423,1.1505,1.1701,0.9748,1.1465
tjames_3,0.9822,0.9449,0.9368,1.2758,1.1338,1.0898,1.1867,1.0653,0.9482,1.1104,0.9756,0.8393,0.8998,1.0888,1.0768,1.0726,0.9498,0.9207,1.2293,1.0224,0.9653,0.9860,1.0175,0.9522,1.0079,0.7837,0.8187,1.2517,1.0101,1.0145,0.9465,0.9974,0.8220,0.8652,1.0010,0.9207,0.9708,0.8817,0.9465,0.8078,1.1186,0.9524,1.0667,1.0290,0.8258,0.9559,0.9296,1.1287,0.7449,0.7486,0.0000,0.8715,0.9386,0.8790,0.9686,0.8652,1.0979,1.0836,1.1090,1.1584,0.8078,0.8012,0.8261,1.1393,0.9927,0.8817,0.8632,0.9818,1.0118,0.9212,0.9434,0.9001,0.9665,1.1090,1.0082,0.9593,0.9199,0.9653,1.0382,1.1228,1.1962,1.0345,1.1304,0.9983,0.9460,1.1195,0.9475,1.1282,1.1056,0.9894,1.0751,1.1472,1.1417,0.9807,1.0985,1.1051,0.9312,1.0319,0.9563,0.9529,0.9998,0.9188,0.7699,0.8954,0.9889,1.0366,0.9608,1.0561,0.9075,0.9097,0.9551,0.7924,1.1666,1.0084,1.3536,0.9508,0.9893,1.3556,1.0432,1.2867,1.1310,1.1349,0.9801,1.1261
tjames_4,0.9802,0.9495,1.0357,1.2533,1.0391,0.9945,1.0136,0.9793,0.9867,0.9740,0.8809,0.8111,0.9204,0.9986,1.0253,0.9685,1.1495,1.0414,1.3708,1.2585,1.0146,0.9603,1.0959,0.8810,1.0298,0.9485,0.9951,1.2696,0.9754,1.0618,0.9015,0.9809,0.9320,0.9868,0.8947,1.0651,1.1397,1.0408,1.0374,0.9988,1.1009,1.1282,1.1512,1.2676,0.9363,1.0806,0.9940,0.9499,0.9004,0.8988,0.8715,0.0000,0.9831,0.8982,1.0349,1.0647,1.0472,1.1506,1.0433,1.0997,0.9219,0.9138,1.0297,1.3109,0.9448,1.0163,1.0253,0.9805,1.0685,1.0472,1.0573,1.0238,1.1247,1.1428,1.0434,1.1302,0.9662,0.9138,1.0780,0.9462,1.1731,1.0156,1.1054,1.0293,1.0082,1.0199,0.9950,1.1678,0.9803,0.9386,1.0180,0.9604,0.9620,0.9132,0.9910,1.0924,1.1019,1.1781,1.0650,1.0673,1.0626,0.9656,1.0325,1.0018,1.1068,1.1153,0.9764,1.2238,1.0098,0.9764,0.9962,0.8194,0.9927,0.9368,1.1663,1.0032,1.0185,1.5250,1.0115,1.2814,1.0990,1.1192,1.0254,1.0937
irving_1,0.8697,0.9386,0.9308,1.1132,1.2052,1.1301,1.2639,1.1001,1.0645,1.2220,1.0152,0.7231,0.9085,1.0721,0.9805,0.9877,0.9894,0.8270,1.1685,0.9476,0.9637,0.9003,0.8901,0.9296,0.8477,0.8571,0.8443,1.1940,0.9744,0.9216,1.0172,1.0323,0.8591,0.8475,1.0328,0.8861,0.8363,0.9103,0.9843,0.9158,1.0121,0.9056,1.0185,1.0890,0.8101,0.9336,0.9228,0.9730,0.7634,0.9116,0.9386,0.9831,0.0000,0.7463,0.8093,0.9080,1.0015,1.0142,0.9374,1.1564,0.7374,0.8189,0.8531,0.9267,0.9199,0.9890,0.8501,0.9297,0.9487,0.9134,0.8854,0.9189,1.0643,1.0101,1.0168,1.1238,0.8748,1.0332,1.0102,1.0729,1.0392,1.0593,0.9802,0.9162,1.0427,1.1455,0.9795,1.1059,1.1003,1.0592,1.0697,1.1505,1.0724,0.9071,1.1253,0.9134,0.8748,1.0205,0.9362,0.8115,1.0081,0.8979,0.7848,0.9113,0.9449,1.0061,0.8749,0.9629,0.9249,0.9314,1.0000,0.8172,1.0649,1.0050,1.3045,1.0507,1.0405,1.3377,0.9949,1.2678,1.0547,1.0955,1.0518,1.0509
irving_2,1.0299,0.9962,1.0109,1.2962,1.2069,1.1655,1.2102,1.0593,1.0433,1.2296,0.9735,0.8632,0.9949,1.0764,0.9435,1.0334,0.9216,0.7773,1.1551,0.9908,1.1003,0.9322,0.9735,0.9478,0.9484,0.8963,0.8699,1.2326,1.0237,1.0222,1.0994,1.0442,0.7513,0.8153,1.1136,0.9925,0.8828,0.9096,0.8400,0.8879,1.0489,0.9611,0.9707,1.1374,0.8987,0.9549,0.9768,1.1137,0.7501,0.7729,0.8790,0.8982,0.7463,0.0000,0.6948,0.7044,1.0436,1.0079,0.9360,1.1902,0.7728,0.8509,0.9029,1.0328,1.0315,0.8930,0.8760,0.9840,1.0262,0.9554,0.9098,0.9972,0.9808,0.9995,0.9933,0.9756,0.9839,0.9628,0.9499,1.1294,1.1475,1.0790,1.1277,1.0236,0.9920,1.1333,0.9392,1.2075,1.1857,1.0150,1.0285,1.1608,1.2432,0.9742,1.1981,1.0142,0.9753,1.1212,1.0114,0.8820,0.9686,0.8323,0.7944,0.8691,1.0275,0.9901,0.9380,1.0504,0.8768,0.8474,0.9032,0.8354,1.1636,1.0044,1.4275,1.1099,1.0732,1.3248,1.1252,1.3525,1.1448,1.2586,1.0523,1.1372
irving_3,1.1032,1.1021,1.0923,1.3085,1.3093,1.3014,1.3180,1.1737,1.1374,1.3199,1.1142,0.9462,1.0848,1.1649,1.1380,1.1053,1.0164,0.8876,1.2245,1.2663,0.9865,0.9691,1.0764,1.0129,0.9254,0.9417,0.9669,1.3334,1.0621,1.0211,1.1426,1.0564,0.8709,0.8870,1.2047,1.0281,1.0574,1.0172,1.0247,0.9846,1.0530,0.8329,1.0289,1.2116,0.9468,0.9869,1.0833,1.1154,0.8825,0.9523,0.9686,1.0349,0.8093,0.6948,0.0000,0.7900,1.1622,1.1506,1.0048,1.2846,0.9322,1.0050,1.0636,1.2557,1.1534,1.0619,0.9443,1.0973,1.1824,1.0691,1.0626,1.1173,1.0688,1.1040,1.1587,1.2035,1.0372,1.2011,1.1038,1.2027,1.2118,1.0791,1.2344,0.9829,1.0859,1.2359,1.0883,1.1605,1.2076,1.1041,1.2315,1.3208,1.2773,1.0681,1.3450,1.1143,1.0410,1.1255,1.0922,1.0271,1.0920,0.9280,0.8726,0.9956,1.0713,1.0264,1.0169,1.1771,1.0045,0.9344,1.0484,0.9283,1.2351,1.0674,1.4572,1.1557,1.1229,1.5556,1.1067,1.3778,1.1270,1.2655,1.1099,1.1219
irving_4,1.1195,1.0874,1.1059,1.3081,1.2916,1.1988,1.2410,1.1060,1.1048,1.2813,1.0570,0.9881,1.0465,1.1594,1.1186,1.0876,1.0066,0.7336,1.1922,1.0510,0.9509,0.9246,1.0738,0.9790,0.8967,0.9411,0.8834,1.3448,1.1218,1.0957,1.0299,0.9626,0.8316,0.9110,1.2039,1.0245,0.9667,0.9478,0.9644,0.9366,1.1006,0.8918,1.0411,1.1587,0.8560,0.9089,1.0254,1.1455,0.8972,0.8903,0.8652,1.0647,0.9080,0.7044,0.7900,0.0000,1.0638,1.0844,0.9901,1.2527,0.8058,0.9179,0.8492,1.1074,1.0965,0.9784,0.9237,1.0421,1.0737,1.0202,0.9867,1.0517,0.8629,1.0844,1.0301,0.9841,1.0351,1.0575,1.0691,1.2276,1.1660,1.0559,1.2111,0.9357,0.9264,1.1688,0.9957,1.1598,1.1070,1.0626,1.0680,1.2932,1.2276,1.0559,1.3172,1.0848,0.9732,1.0828,1.0176,0.9059,0.9922,0.8025,0.8114,0.8833,1.0468,0.9831,0.9422,1.1339,0.9058,0.9028,0.9884,0.9158,1.2023,1.0562,1.4968,1.0776,1.0522,1.3917,1.0914,1.3723,1.1155,1.1814,1.0359,1.1098
bagby_1,0.9157,0.9774,1.0979,1.0418,1.0056,1.0015,1.0222,0.8646,1.0150,1.0413,0.8712,0.9083,1.0206,1.1495,1.0575,1.0824,1.1225,0.9995,1.2163,1.1563,1.0044,0.9790,0.9623,1.0044,0.9249,0.9757,0.9051,0.9274,0.7597,0.8709,0.9677,0.8690,1.0992,1.0199,1.1359,0.9411,1.1418,1.0729,1.1185,1.0481,0.9266,1.1747,1.0274,1.0546,1.0118,1.2415,1.1256,1.0426,0.9523,1.0928,1.0979,1.0472,1.0015,1.0436,1.1622,1.0638,0.0000,1.0422,0.9659,1.1179,0.9717,0.9052,1.0451,1.1646,0.9031,1.1007,1.1079,0.9681,1.0030,0.9973,1.0847,1.0151,1.1500,1.1392,1.1723,1.2041,0.8635,0.9513,1.1089,0.9768,1.1172,1.1725,0.9896,1.0019,1.0860,1.1403,0.9358,0.9839,0.9953,1.0149,0.9957,1.0366,1.0629,1.0003,0.9544,1.0358,0.9123,0.9738,0.9257,0.9679,0.9148,1.0070,1.0899,1.0641,0.9428,0.9408,0.8096,1.0785,0.9877,1.0249,1.0146,0.9775,1.0385,1.0288,1.0440,1.0904,1.1310,1.2876,0.8384,1.3029,0.8721,0.9743,1.1330,0.8709
bagby_2,1.1031,1.1503,1.2205,1.3017,1.2154,1.1252,1.1669,1.1423,1.0999,1.1878,1.0940,1.0031,1.1258,1.1152,1.1237,1.0417,1.1629,1.0832,1.3061,0.9052,1.1513,1.0671,1.1276,1.0215,1.0484,1.1131,1.0631,1.3003,1.1039,1.1818,1.1066,1.1862,0.9248,0.9084,1.0416,0.9779,0.9652,1.1053,1.1764,1.1736,1.2892,1.3312,1.3142,1.3087,1.0505,1.1639,1.0540,1.0284,0.9984,1.1099,1.0836,1.1506,1.0142,1.0079,1.1506,1.0844,1.0422,0.0000,1.1306,1.1024,0.9160,0.9889,0.9288,0.9083,1.0573,1.0842,0.9767,0.9942,1.2036,1.1654,1.0935,1.0090,1.1075,1.0477,1.0361,1.0127,1.0102,0.8624,0.9709,0.9529,1.2862,1.2825,1.2257,1.1834,0.9746,1.0501,1.0621,1.3210,1.0435,1.0319,0.8365,1.1201,1.1365,1.0861,1.1904,1.0883,1.0209,1.0966,1.0026,1.0099,1.1167,0.9773,1.0040,1.0098,1.1425,1.1663,1.0135,0.8873,1.1531,1.0072,1.0764,0.9840,1.0595,1.0517,1.3021,1.3467,1.3608,1.1659,1.1705,1.3550,1.2334,1.2141,1.3571,1.2303
bagby_3,0.9070,0.9311,0.9783,1.2088,1.1120,1.1192,1.0869,0.9515,1.0293,1.2281,0.8628,0.8657,0.9417,1.0018,1.0412,1.0059,1.0592,0.9221,1.2538,1.1911,0.9350,0.9046,0.9031,0.9139,0.9962,0.9144,1.0067,1.1369,0.8853,0.9569,1.0524,0.9432,1.0088,0.9081,1.0622,1.0150,1.0695,1.1040,1.1090,1.0350,0.9585,1.0272,1.0357,1.0988,0.9508,1.0999,1.0438,0.9615,0.9380,0.9972,1.1090,1.0433,0.9374,0.9360,1.0048,0.9901,0.9659,1.1306,0.0000,1.1822,0.9487,0.9263,1.0364,1.1700,1.0519,1.1066,1.0270,0.9035,1.0024,0.8528,0.9719,0.9454,0.9581,0.9746,1.0187,1.1038,1.0045,1.0322,1.0812,1.0490,1.0015,1.0583,0.9967,0.9438,1.0458,1.0929,1.0210,1.0221,1.0482,1.0515,1.0563,1.1129,1.1332,0.9504,1.1286,0.9816,1.0109,0.9594,1.0209,0.8229,0.9094,0.9713,0.9894,1.0316,1.0168,0.9098,0.9915,1.1125,0.9916,0.9593,0.9139,0.9518,1.0711,0.9677,1.2060,1.0215,0.9987,1.4910,0.8434,1.1474,0.9424,0.9344,1.0413,0.9391
bagby_4,1.1159,1.1338,1.2504,1.3891,1.1596,1.1063,1.1963,1.0350,1.1884,1.0120,1.1149,1.1371,1.1272,1.2233,1.0996,1.1805,1.4181,1.2979,1.5656,1.3754,1.1758,1.2837,1.2760,1.1385,1.2101,1.1456,1.2438,1.4039,1.1005,1.1867,1.1979,1.1860,1.1733,1.0648,1.2111,1.2602,1.3315,1.2726,1.2681,1.3818,1.3730,1.3616,1.3408,1.3794,1.0949,1.2889,1.2223,1.1444,1.2143,1.2220,1.1584,1.0997,1.1564,1.1902,1.2846,1.2527,1.1179,1.1024,1.1822,0.0000,1.0828,1.0027,1.2528,1.3816,1.1381,1.2367,1.2101,1.1259,1.3718,1.1820,1.2386,1.1395,1.3839,1.1221,0.9994,1.2109,1.0131,0.9792,0.9314,0.7953,1.3021,1.1985,1.1892,1.2206,1.0811,0.9879,1.0698,1.3215,0.9434,0.9525,0.9401,0.9584,1.1128,1.1112,1.1646,1.2644,1.2967,1.3357,1.3499,1.2714,1.2180,1.2782,1.2270,1.2558,1.1265,1.3337,1.2171,1.2553,1.2463,1.1193,1.0761,1.0330,0.8618,1.0221,1.3411,1.2411,1.2630,1.6037,1.1895,1.4827,1.2266,1.2697,1.2866,1.2233
cooke_1,0.8618,0.8920,0.9706,1.1016,1.0698,1.0486,1.1580,1.0135,0.9049,1.0646,0.9106,0.7569,0.7373,0.9204,0.9329,0.8136,0.9681,0.8127,1.0979,0.8387,0.8778,0.8646,0.8738,0.8046,0.7859,0.7531,0.7613,1.0660,0.8905,0.9828,0.8615,0.8926,0.8192,0.8443,0.9027,0.7576,0.7495,0.7981,0.9082,0.8882,0.9201,0.9096,1.0534,1.0020,0.7073,0.8329,0.8094,0.9962,0.6678,0.7957,0.8078,0.9219,0.7374,0.7728,0.9322,0.8058,0.9717,0.9160,0.9487,1.0828,0.0000,0.6059,0.6919,0.8486,0.8408,0.7170,0.6696,0.8522,0.7950,0.7526,0.7341,0.7969,0.8525,0.9944,0.9035,0.9296,0.7826,0.9329,0.9275,1.0374,0.9552,0.8974,0.9528,0.8133,0.9661,1.0525,0.9132,1.0345,1.1161,0.9884,0.9557,1.1264,1.1514,0.9039,1.0172,0.9563,0.8042,0.8798,0.8199,0.7483,0.8046,0.7546,0.6885,0.7586,0.8596,0.8200,0.8950,0.8658,0.8415,0.8353,0.8501,0.7676,1.1078,0.8801,1.2927,0.9705,0.9319,1.2425,0.8871,1.1691,0.9244,0.9874,0.9506,0.9144
cooke_2,0.8801,0.7711,0.9697,1.0629,1.0115,0.9599,1.0564,0.9110,0.7930,0.9810,0.8461,0.7264,0.7315,0.8704,0.8965,0.7961,0.9968,0.8437,1.1352,0.9859,0.9719,0.9420,0.8729,0.8443,0.7964,0.7615,0.8100,1.0813,0.8714,0.8315,0.8843,0.9121,0.9205,0.7818,0.9330,0.7586,0.8732,0.8083,0.9028,0.9481,0.9589,0.9526,1.0228,0.9821,0.7945,0.9432,0.8872,0.9859,0.7442,0.8959,0.8012,0.9138,0.8189,0.8509,1.0050,0.9179,0.9052,0.9889,0.9263,1.0027,0.6059,0.0000,0.7481,0.9587,0.7555,0.7572,0.6986,0.8234,0.8601,0.7589,0.8622,0.8055,0.9733,0.9625,0.8662,0.9576,0.7393,0.8245,0.8631,0.8622,1.0370,1.0147,0.8985,0.9238,1.0447,1.0844,0.8179,1.0075,1.0145,0.8994,0.9136,1.0018,1.0557,0.7670,0.9265,0.8606,0.7225,0.8861,0.8020,0.7990,0.8833,0.8554,0.7651,0.8380,0.8967,0.9442,0.8536,0.9095,0.8276,0.8700,0.8209,0.6785,1.0503,0.8910,1.1817,0.9810,0.9922,1.2215,0.8411,1.1916,0.9270,0.9694,1.0035,0.9224
cooke_3,1.0528,1.0319,1.0810,1.2930,1.2860,1.1274,1.2691,1.1959,1.0384,1.2956,1.0619,0.9080,0.9766,1.0253,1.1147,0.9622,1.0631,0.9657,1.2426,0.9852,1.0437,0.9461,1.0794,1.0073,0.9342,1.0227,0.8092,1.2568,1.0443,1.0583,1.0003,1.0340,0.9692,0.9623,1.0477,0.9189,0.9185,0.9423,1.1653,1.0332,1.1395,0.9781,1.2645,1.1809,0.8145,0.9800,0.9011,0.9977,0.8520,0.8687,0.8261,1.0297,0.8531,0.9029,1.0636,0.8492,1.0451,0.9288,1.0364,1.2528,0.6919,0.7481,0.0000,0.9587,0.9069,0.9086,0.8043,0.8406,0.9772,1.0024,0.9668,0.9094,0.9148,1.0788,0.9227,0.8073,0.9364,0.8648,0.9477,1.0875,1.0428,0.9812,1.0090,0.9219,0.9299,1.0782,0.9785,1.1593,1.1338,0.9827,0.9925,1.1787,1.2001,0.9232,1.1034,0.9636,0.8729,0.9904,0.9999,0.8386,0.9212,0.7744,0.8146,0.8942,1.0836,1.0393,0.9291,0.9940,0.9045,0.8910,0.8978,0.9182,1.2678,1.0907,1.3226,1.1945,1.1854,1.3727,1.0218,1.2990,1.1225,1.0697,1.1765,1.1113
cooke_4,1.1524,1.1306,1.2225,1.2953,1.3530,1.2570,1.3223,1.2849,1.0469,1.2277,1.1127,0.9916,0.9735,1.1390,1.1120,1.0471,1.0283,0.9663,1.0418,0.4172,1.2606,1.1196,1.0515,1.0387,1.0639,1.0777,1.0495,1.2693,1.2447,1.1536,1.2336,1.1788,0.9527,0.9963,1.2115,0.8633,0.5681,1.0544,1.1033,1.1801,1.1949,1.3032,1.1899,1.2688,1.0374,1.2271,1.2067,1.2428,0.9526,1.0462,1.1393,1.3109,0.9267,1.0328,1.2557,1.1074,1.1646,0.9083,1.1700,1.3816,0.8486,0.9587,0.9587,0.0000,1.0125,0.9532,0.9232,0.8975,1.0099,1.0139,0.7804,0.8854,1.2352,1.3682,1.2451,1.2867,1.2067,1.0945,1.1832,1.1969,1.2580,1.3283,1.1786,1.1853,1.2549,1.3916,1.2180,1.3396,1.3604,1.3169,1.2819,1.3893,1.3821,1.1347,1.2693,1.1021,0.9687,1.0983,0.9154,0.8632,0.9621,0.9121,0.8832,0.8831,1.0861,0.9870,1.0370,0.5245,1.1692,1.0275,0.9805,1.0573,1.3028,1.1317,1.4120,1.2893,1.2769,0.7852,1.2499,1.3872,1.2607,1.2946,1.2608,1.2559
cooke_lee_1,0.8637,0.8358,1.0214,1.1616,1.0094,0.9198,0.9871,0.9242,0.8862,1.0767,0.8248,0.8364,0.8935,0.8792,0.8934,0.8811,1.1044,0.9599,1.1765,1.0868,0.9735,0.9059,0.8886,0.8396,0.8774,0.9376,0.9011,1.0342,0.9113,0.8866,0.8943,0.8403,1.0554,0.9195,1.0099,0.9449,1.0022,1.1100,1.0756,1.0922,1.0284,1.0360,1.1112,0.9983,0.8396,1.0595,0.9267,0.9721,0.8762,0.9342,0.9927,0.9448,0.9199,1.0315,1.1534,1.0965,0.9031,1.0573,1.0519,1.1381,0.8408,0.7555,0.9069,1.0125,0.0000,0.9277,0.8859,0.7911,0.8271,0.8797,0.9190,0.8078,1.1760,1.1354,1.0722,1.1254,0.8960,0.8408,0.9925,0.9287,1.0465,1.1115,0.9911,0.9095,1.0357,1.1327,0.9638,1.0128,1.0637,0.9420,0.9417,1.0455,0.9634,0.8726,0.9072,0.9153,0.9201,0.9856,0.8979,0.9363,0.9500,0.9745,0.9954,0.9853,0.9229,0.9923,0.9076,0.9868,0.9398,1.0283,0.9199,0.8345,1.0229,0.9317,1.1244,0.9661,0.9990,1.2781,0.8065,1.2936,0.9966,0.8739,1.0387,0.9945
cooke_lee_2,1.0448,1.0405,1.1235,1.2807,1.1648,1.1698,1.2195,1.1201,0.9838,1.1393,1.0354,0.8200,0.9088,0.9910,0.9860,0.9160,1.0412,0.9561,1.1485,0.9898,1.1445,0.9780,1.0918,0.9498,0.9899,0.9083,0.9502,1.2096,1.0667,0.9965,0.9886,1.1080,0.9291,0.8535,1.0838,0.9819,0.9160,1.0159,1.0411,1.1104,1.0649,1.0465,1.0829,1.2036,0.8887,1.0360,1.0309,1.0389,0.8228,0.9796,0.8817,1.0163,0.9890,0.8930,1.0619,0.9784,1.1007,1.0842,1.1066,1.2367,0.7170,0.7572,0.9086,0.9532,0.9277,0.0000,0.7010,0.9283,0.9858,0.8268,0.8107,0.8925,1.0224,1.1793,1.0328,1.1013,0.9893,0.9816,1.0427,1.0846,1.1867,1.0835,1.1000,1.0436,1.0353,1.1830,0.9947,1.1422,1.2241,1.1534,1.0428,1.1843,1.2301,1.0466,1.1410,1.0151,0.9151,1.0814,0.9037,0.9409,0.9304,0.9238,0.8206,0.8907,1.0493,0.9662,0.9891,0.9710,0.9324,0.9271,0.8378,0.9408,1.2237,0.9323,1.3010,1.0909,1.0687,1.2399,1.0396,1.3396,1.1290,1.1065,1.0566,1.1228
