draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
133,203.6,-55.5,5.32,20.0,16.0,11.2,15.4,N-S,21.5,39.0,13.9,18.6,183.6,19.9,62.2,12.3,20.8,1,1.25,1,1.17,-14.24
134,200.8,-55.1,5.71,20.0,16.0,13.2,16.5,N-S,20.9,39.8,12.9,16.9,185.1,18.4,78.4,12.3,20.7,1,0.0,1,0.0,-16.48
135,187.3,-55.9,5.71,20.0,16.0,14.5,17.9,E-W,18.8,39.9,14.1,17.1,189.0,16.4,76.2,12.6,19.3,1,2.66,1,2.34,-15.55
136,183.9,-52.1,5.01,20.0,16.0,14.3,18.9,E-W,20.8,37.9,14.1,18.8,184.4,16.1,68.0,11.1,20.2,1,2.19,1,1.88,-17.07
137,193.6,-57.1,5.62,16.0,20.0,12.3,16.1,E-W,16.2,37.3,12.5,17.5,187.6,16.3,70.1,12.3,17.4,1,6.56,1,6.8,-9.32
138,196.4,-54.2,5.07,16.0,20.0,13.4,17.3,N-S,20.1,36.4,13.4,16.7,183.8,17.5,62.8,13.0,20.8,1,0.78,1,0.94,-16.35
139,203.9,-59.6,5.63,20.0,16.0,11.5,15.2,E-W,21.4,37.1,12.4,17.3,184.7,19.8,63.7,12.1,20.3,1,1.25,1,1.17,-13.99
140,202.2,-53.1,5.39,16.0,20.0,15.1,19.6,E-W,20.4,36.9,12.9,18.1,185.9,18.0,64.0,11.9,18.2,1,1.09,1,1.17,-18.45
141,204.6,-60.9,5.66,16.0,20.0,11.7,15.3,E-W,18.5,40.1,13.0,15.9,187.4,19.3,75.6,13.0,19.6,1,2.34,1,2.34,-12.97
142,199.3,-55.1,5.3,20.0,16.0,12.4,15.8,E-W,21.6,39.3,14.4,18.5,186.7,17.0,71.0,12.2,21.7,1,5.62,1,5.86,-9.91
143,188.8,-55.5,5.12,20.0,16.0,12.7,17.7,E-W,19.1,36.3,13.6,17.1,184.2,18.9,71.9,13.3,21.9,1,2.97,1,2.81,-14.86
144,188.1,-56.1,5.41,16.0,20.0,10.5,15.2,N-S,20.4,38.5,13.2,17.8,188.5,18.7,65.3,12.3,17.1,1,1.56,1,1.17,-14.01
145,195.3,-55.8,5.65,20.0,16.0,12.5,16.4,E-W,19.1,39.4,13.5,18.2,184.6,17.8,61.5,11.7,20.2,1,0.16,1,0.0,-16.39
146,196.0,-60.0,5.39,20.0,16.0,14.5,18.8,E-W,20.1,36.1,12.9,17.4,184.3,17.2,62.8,12.6,19.8,1,3.28,1,3.28,-15.57
147,202.6,-55.3,5.57,20.0,16.0,13.6,18.0,E-W,16.3,38.9,13.5,17.7,184.9,17.2,62.3,13.9,20.2,1,0.0,1,0.0,-18.04
148,185.8,-54.0,5.06,20.0,16.0,11.7,16.4,E-W,22.0,38.3,13.2,17.3,184.2,16.6,65.4,12.1,18.5,1,0.31,1,0.0,-16.39
149,188.6,-60.7,5.08,16.0,20.0,13.0,17.4,N-S,21.1,36.8,13.3,16.5,184.0,18.3,60.7,11.8,19.4,1,1.09,1,5.86,-11.57
150,201.0,-58.4,5.1,20.0,16.0,16.1,19.8,E-W,18.7,38.0,13.2,18.2,188.8,16.9,77.2,11.7,19.0,1,3.12,1,3.28,-16.47
151,197.9,-55.0,5.28,16.0,20.0,13.3,17.8,E-W,21.1,35.5,13.2,17.3,188.0,16.4,66.1,11.7,17.3,1,1.72,1,1.88,-15.92
152,197.3,-55.8,5.23,20.0,16.0,12.9,17.5,N-S,16.6,40.0,12.9,17.9,186.1,19.2,70.0,12.3,18.4,1,2.03,1,1.64,-15.85
153,195.5,-54.5,5.36,20.0,16.0,12.3,16.3,N-S,20.0,37.7,12.3,17.3,187.0,17.5,73.1,12.5,18.9,1,2.03,1,2.11,-14.18
154,202.5,-54.4,5.66,20.0,16.0,10.2,14.6,N-S,22.0,37.3,13.2,15.9,188.9,19.3,72.5,12.8,19.0,1,1.25,1,1.17,-13.4
155,203.0,-50.7,5.32,16.0,20.0,14.1,18.4,E-W,16.2,40.7,12.9,18.1,187.4,17.7,66.8,12.8,21.2,1,1.25,1,1.17,-17.27
156,199.9,-56.7,5.63,16.0,20.0,11.4,14.6,E-W,17.5,38.6,14.0,18.7,185.8,16.9,62.5,11.4,17.4,1,4.53,1,4.45,-10.11
157,200.3,-60.7,5.79,20.0,16.0,14.4,19.1,N-S,20.6,38.4,13.7,17.2,183.9,18.1,70.8,13.5,18.4,1,0.0,1,0.0,-19.14
158,193.2,-60.1,5.19,20.0,16.0,9.8,14.0,N-S,18.7,37.5,12.5,17.1,186.1,17.4,64.7,12.7,20.5,1,2.34,1,2.11,-11.94
159,186.6,-60.7,5.49,20.0,16.0,14.1,18.8,N-S,19.1,36.6,13.4,15.7,184.0,19.3,63.2,12.5,17.7,1,2.34,1,2.34,-16.49
160,200.9,-54.7,5.4,20.0,16.0,12.5,16.5,E-W,19.0,37.7,13.5,15.9,184.2,16.7,69.0,13.0,19.4,1,2.5,1,2.58,-13.94
161,203.7,-60.0,5.29,16.0,20.0,11.6,14.7,N-S,19.6,38.0,13.4,17.2,188.6,18.1,75.7,12.9,22.3,1,2.66,1,2.58,-12.16
162,198.0,-59.7,5.31,16.0,20.0,9.8,14.2,E-W,21.5,40.5,13.2,16.3,183.8,16.8,71.6,13.1,19.8,1,1.25,1,0.7,-13.5
163,199.6,-59.9,5.79,20.0,16.0,13.8,17.9,N-S,21.1,40.2,12.9,16.7,185.1,19.0,78.9,14.0,19.7,1,0.78,1,0.7,-17.18
164,184.0,-58.4,5.53,20.0,16.0,13.0,17.1,E-W,18.4,38.6,13.1,18.4,185.0,17.0,69.4,11.1,17.8,1,2.81,1,2.58,-14.52
165,205.7,-53.9,5.18,20.0,16.0,13.1,17.3,N-S,16.5,36.3,13.5,16.8,183.5,16.0,70.7,11.2,18.5,0,,0,18.52,1.17
166,196.6,-57.6,5.38,20.0,16.0,11.9,15.7,E-W,17.0,38.7,13.5,17.7,188.5,17.8,63.4,11.0,20.6,1,2.81,1,2.58,-13.11
167,194.1,-52.7,5.63,16.0,20.0,12.4,16.5,N-S,16.8,38.3,12.9,19.0,187.8,19.3,63.4,12.3,19.5,1,6.56,1,6.56,-9.99
