draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
298,149.5,-54.0,2.65,16.0,20.0,10.8,15.5,N-S,18.1,35.1,13.8,16.7,185.5,16.6,69.6,12.5,18.7,0,,0,26.25,10.71
299,154.6,-51.2,2.6,20.0,16.0,12.8,17.8,N-S,21.9,38.2,13.4,17.5,184.5,19.2,73.8,14.0,18.8,1,7.19,1,7.27,-10.52
300,156.9,-60.8,3.75,16.0,20.0,11.6,15.1,N-S,17.0,37.0,12.9,15.8,187.2,18.0,67.2,12.5,19.0,1,3.28,1,10.55,-4.52
301,157.4,-51.4,2.63,20.0,16.0,14.3,17.9,E-W,20.0,35.9,14.3,19.0,183.8,16.8,76.9,12.8,18.4,1,6.41,1,6.56,-11.38
302,133.4,-59.4,2.91,20.0,16.0,16.2,20.0,E-W,22.0,35.6,14.3,16.7,188.8,16.3,77.5,12.2,18.3,1,4.69,1,4.69,-15.27
303,139.4,-53.1,2.76,20.0,16.0,11.2,15.1,N-S,20.6,40.0,13.8,18.6,186.3,19.0,67.2,13.2,20.4,0,,0,27.89,12.79
304,151.1,-50.3,3.52,20.0,16.0,10.1,14.8,N-S,20.0,36.7,14.6,17.4,187.5,16.7,77.0,11.9,19.5,0,,0,25.55,10.79
305,141.1,-57.9,2.81,16.0,20.0,10.7,14.4,N-S,19.4,38.6,12.5,16.6,187.2,17.7,76.5,12.5,18.9,0,,0,26.02,11.61
306,147.7,-54.0,3.68,20.0,16.0,10.9,14.2,N-S,18.6,36.2,13.1,18.1,189.1,18.2,76.3,12.9,20.6,0,,0,25.31,11.14
307,148.7,-52.8,2.83,16.0,20.0,12.3,17.0,E-W,16.7,37.9,13.5,18.1,188.1,19.3,63.8,12.9,17.6,0,,0,23.67,6.67
308,133.6,-53.9,2.97,20.0,16.0,12.7,15.8,E-W,17.3,38.6,13.2,16.2,185.2,19.8,73.5,12.5,18.1,1,6.72,1,6.8,-9.0
309,156.3,-56.4,3.25,20.0,16.0,15.9,19.0,E-W,18.4,38.4,14.3,18.4,186.0,17.1,73.7,11.5,18.6,1,4.38,1,4.45,-14.58
310,157.3,-57.7,3.01,20.0,16.0,13.7,17.6,E-W,20.7,35.5,14.2,16.4,184.0,16.9,73.7,12.5,18.1,1,5.47,1,5.62,-12.02
311,138.1,-53.4,3.77,16.0,20.0,12.9,16.5,N-S,20.7,37.0,13.0,18.8,185.8,19.6,78.4,12.3,19.0,0,,0,22.73,6.28
