draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
220,223.5,-60.3,3.89,20.0,16.0,12.1,15.5,N-S,19.7,38.2,13.8,17.4,188.4,17.3,65.1,13.4,17.8,0,,0,21.09,5.55
221,222.8,-60.4,3.82,20.0,16.0,11.1,15.5,E-W,17.1,37.4,13.5,17.6,186.1,17.4,75.7,11.6,17.8,0,,0,21.8,6.32
222,220.5,-58.7,4.75,20.0,16.0,15.6,19.9,E-W,20.7,39.5,12.1,17.7,187.9,17.1,65.1,12.4,18.0,0,,1,17.34,-2.55
223,218.7,-58.3,4.44,20.0,16.0,14.1,18.7,N-S,17.7,36.2,14.3,16.2,187.8,16.6,76.0,12.7,21.2,0,,0,20.86,2.12
224,219.2,-60.1,4.21,20.0,16.0,12.6,17.0,N-S,18.6,38.8,13.0,16.0,185.2,19.6,72.7,12.3,20.2,0,,0,18.75,1.78
225,220.5,-59.6,4.67,20.0,16.0,10.9,14.0,N-S,20.1,37.1,12.8,16.9,185.0,19.3,65.6,12.5,18.0,0,,0,23.67,9.67
226,222.0,-58.4,4.13,20.0,16.0,11.0,15.4,N-S,17.9,37.2,13.9,16.4,187.3,19.2,71.4,11.9,20.9,0,,0,20.62,5.26
227,221.1,-57.7,4.79,16.0,20.0,14.7,18.3,N-S,18.9,36.9,14.6,16.7,188.3,19.5,64.1,12.3,19.6,0,,0,20.39,2.11
228,219.4,-57.7,4.85,16.0,20.0,15.5,18.6,N-S,21.8,35.3,12.9,16.7,184.1,20.0,60.9,13.0,17.6,0,,0,18.98,0.38
229,222.4,-59.5,4.06,16.0,20.0,10.1,14.7,N-S,21.2,37.4,13.7,18.3,186.9,19.5,79.2,12.6,18.8,0,,0,19.92,5.24
230,220.2,-60.2,4.65,16.0,20.0,13.7,17.5,E-W,18.7,35.6,13.2,18.3,186.7,18.6,72.8,13.6,19.0,0,,0,19.69,2.19
231,218.4,-58.8,4.05,16.0,20.0,13.4,17.5,N-S,20.0,39.3,12.3,16.1,184.7,17.5,64.5,11.1,19.9,0,,1,16.64,-0.81
232,222.7,-60.5,4.94,16.0,20.0,14.5,19.1,N-S,19.1,39.5,12.7,17.8,187.7,18.1,61.1,13.2,19.4,0,,1,16.88,-2.27
233,221.1,-57.8,3.89,20.0,16.0,13.4,16.7,N-S,18.0,38.0,14.0,16.5,184.2,16.3,76.1,11.8,18.2,0,,0,20.86,4.19
234,218.4,-59.9,3.87,20.0,16.0,12.2,15.6,E-W,18.6,37.9,13.8,17.4,187.6,19.0,64.3,14.0,22.1,0,,0,20.62,5.01
235,218.0,-57.8,4.86,16.0,20.0,9.3,14.1,N-S,17.4,37.9,14.2,17.5,187.4,17.5,68.3,12.5,22.4,0,,0,19.69,5.6
236,220.8,-57.7,4.05,16.0,20.0,13.9,18.1,E-W,18.3,40.4,14.2,16.4,185.5,16.4,77.2,11.7,17.9,0,,0,18.75,0.65
237,222.1,-59.1,4.95,20.0,16.0,10.4,15.4,E-W,19.0,36.9,13.2,18.1,185.3,19.9,61.5,12.1,17.2,0,,0,21.33,5.98
238,222.9,-57.7,4.26,20.0,16.0,11.3,15.1,N-S,19.9,37.8,13.8,18.2,189.3,19.9,63.9,13.4,18.3,0,,0,21.8,6.67
239,219.1,-59.4,4.91,20.0,16.0,15.1,19.5,E-W,17.9,35.8,13.1,18.2,185.3,16.5,66.2,13.1,20.3,0,,0,21.33,1.79
240,218.6,-60.4,4.21,20.0,16.0,10.9,14.3,N-S,16.8,39.8,13.8,17.1,185.1,18.9,78.6,13.5,20.4,0,,0,19.45,5.17
241,218.0,-59.9,3.93,16.0,20.0,15.3,19.2,E-W,20.3,38.8,13.4,18.2,186.1,16.3,79.9,11.4,18.1,1,2.19,1,2.34,-16.88
242,218.8,-59.8,4.2,16.0,20.0,10.6,14.2,N-S,19.1,39.4,12.6,17.9,187.7,19.0,60.2,11.3,17.0,0,,0,17.11,2.91
243,221.2,-59.0,4.72,16.0,20.0,13.8,18.3,N-S,18.9,38.9,14.0,17.6,184.7,18.0,60.8,12.2,19.0,0,,0,19.22,0.92
244,220.4,-57.8,3.88,20.0,16.0,13.0,17.4,N-S,20.1,38.2,12.4,17.2,185.3,16.3,68.6,13.9,19.4,0,,0,19.69,2.31
245,220.3,-59.4,4.43,16.0,20.0,14.7,18.2,N-S,17.6,37.8,14.3,18.5,189.2,17.5,66.6,11.2,20.2,0,,0,20.39,2.23
246,223.2,-57.6,4.44,16.0,20.0,10.3,15.1,N-S,21.5,38.9,13.9,17.1,184.3,18.6,61.2,13.2,20.3,0,,0,29.3,14.15
247,222.7,-60.2,4.25,20.0,16.0,12.3,16.2,N-S,18.0,38.0,14.1,17.3,184.6,19.3,77.4,12.7,19.2,0,,0,26.72,10.53
248,219.1,-59.4,3.87,20.0,16.0,11.2,15.6,E-W,20.7,39.2,13.8,16.1,188.2,19.7,77.7,13.6,19.8,0,,0,19.22,3.58
249,222.9,-57.6,4.37,16.0,20.0,11.2,15.1,E-W,19.3,36.6,13.6,17.4,187.2,16.1,68.6,13.1,19.9,0,,0,20.62,5.49
250,221.9,-59.2,3.86,20.0,16.0,14.5,19.0,N-S,16.4,39.6,14.1,16.8,187.9,17.2,71.3,13.4,19.1,0,,0,20.39,1.36
251,223.1,-57.6,4.56,16.0,20.0,14.8,19.2,N-S,16.2,37.5,13.6,16.4,186.4,19.2,72.2,12.4,21.3,0,,0,19.45,0.26
252,218.0,-58.4,3.93,20.0,16.0,13.1,16.4,N-S,17.8,37.7,12.8,17.2,188.9,16.2,73.5,11.7,19.8,0,,0,19.22,2.86
253,222.9,-58.5,3.83,16.0,20.0,11.8,16.5,N-S,20.4,36.6,12.3,16.3,188.3,17.4,60.1,13.4,19.6,0,,0,18.52,1.98
254,219.4,-60.0,4.27,20.0,16.0,11.8,15.5,N-S,20.7,40.4,13.0,18.4,186.3,16.8,70.9,12.9,21.0,0,,0,17.81,2.35
255,221.0,-60.0,4.9,16.0,20.0,13.2,17.7,N-S,17.3,38.6,12.6,18.0,183.9,19.4,61.1,12.9,21.1,0,,1,17.34,-0.37
256,218.9,-60.5,4.88,16.0,20.0,14.6,19.1,N-S,20.9,39.2,12.3,17.9,185.2,19.2,73.9,11.9,20.3,0,,1,16.17,-2.93
257,218.8,-60.5,4.41,16.0,20.0,11.2,15.0,N-S,18.9,39.8,13.2,16.5,187.4,18.3,67.3,12.9,19.7,1,1.88,1,1.88,-13.15
258,220.9,-57.8,4.36,16.0,20.0,15.7,19.0,E-W,19.2,36.3,12.9,18.4,184.8,19.0,69.8,11.9,20.2,0,,0,20.16,1.11
259,218.8,-58.5,4.98,20.0,16.0,10.5,14.3,N-S,19.4,40.4,12.7,18.5,185.5,17.7,62.0,12.9,20.6,0,,0,17.81,3.49
260,221.7,-58.7,4.88,16.0,20.0,11.7,16.5,E-W,19.2,38.5,13.4,16.3,184.2,16.4,63.5,12.4,19.4,0,,0,18.05,1.52
