ngram,year,freq_per_1e9,source
dunder and blitzen,1814,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1815,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1816,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1817,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1818,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1819,1.2953,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1820,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1821,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1822,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1823,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1824,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1825,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1826,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1827,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1828,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1829,1.168,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1830,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1831,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1832,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1833,0.8647,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1834,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1835,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1836,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1837,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1838,1.6143,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1839,3.8003,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1840,0.7648,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1841,0.7041,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1842,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1843,2.7374,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1844,3.6339,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1845,0.5356,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1846,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1847,2.1578,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1848,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1849,0.5595,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1850,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1851,0.4761,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1852,2.6902,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1853,0.0,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1854,0.4226,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1855,2.5963,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1856,4.3813,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1857,0.9023,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1858,0.901,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1859,3.4488,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
dunder and blitzen,1860,1.2284,https://books.google.com/ngrams/json?content=dunder%20and%20blixem%2Cdunder%20and%20blixum%2Cdonder%20and%20blixem%2Cdonder%20and%20blitzen%2Cdunder%20and%20blitzen&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1780,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1781,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1782,12.8428,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1783,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1784,11.0237,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1785,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1786,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1787,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1788,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1789,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1790,3.5586,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1791,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1792,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1793,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1794,3.049,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1795,10.8127,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1796,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1797,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1798,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1799,28.041,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1800,9.051,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1801,2.5426,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1802,2.6483,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1803,7.7121,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1804,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1805,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1806,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1807,3.7035,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1808,4.1692,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1809,17.1035,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1810,3.8733,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1811,28.1817,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1812,4.2228,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1813,3.298,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1814,3.7314,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1815,5.4141,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1816,0.0,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1817,4.939,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1818,3.0296,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1819,2.4321,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1820,5.9939,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1821,4.9162,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1822,19.6372,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1823,8.4827,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1824,3.3356,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1825,9.761,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1826,13.1251,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1827,17.0545,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1828,11.6696,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1829,15.3527,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1830,11.7746,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1831,16.6831,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1832,17.7733,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1833,17.0729,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1834,15.0709,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1835,19.7329,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1836,7.2959,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1837,26.1597,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1838,26.5114,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1839,13.5645,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1840,22.2653,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1841,27.1238,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1842,35.4744,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1843,24.4319,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1844,27.8956,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1845,50.5848,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1846,25.7163,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1847,23.1818,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1848,47.7928,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1849,69.1942,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1850,56.228,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1851,50.8686,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1852,49.6195,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1853,75.9055,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1854,52.6404,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1855,48.9869,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1856,52.4865,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1857,60.2374,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1858,81.2119,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1859,74.6068,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
happy christmas,1860,87.6567,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1780,45.8307,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1781,15.2027,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
