2026-09-14T06:29:59Z	https://archive.org/download/bub_gb_uAVYqu_XP7IC/bub_gb_uAVYqu_XP7IC_djvu.txt	OK 730898 bytes -> Parthey_Pinder_1848_Itinerarium_Antonini__bub_gb_uAVYqu_XP7IC_djvu.txt (access-restricted=None)
2026-09-14T06:30:02Z	archive.org/download/scipioneeannibal0000briz	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:30:17Z	archive.org/download/hannibalmilitary0000gabr	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:31:06Z	https://archive.org/download/diosromanhistor02cass/diosromanhistor02cass_djvu.txt	OK 1037166 bytes -> testimonia/editions/Dio_Loeb_vol2_Cary_1914_Zonaras__diosromanhistor02cass_djvu.txt (access-restricted=None)
2026-09-14T06:31:09Z	https://archive.org/download/sallustsa00sall/sallustsa00sall_djvu.txt	OK 995796 bytes -> testimonia/editions/Sallust_Loeb_Rolfe_1921__sallustsa00sall_djvu.txt (access-restricted=None)
2026-09-14T06:31:13Z	https://archive.org/download/ammianusmarcelli01ammiuoft/ammianusmarcelli01ammiuoft_djvu.txt	OK 1195972 bytes -> testimonia/editions/Ammianus_Loeb_vol1_Rolfe_1935__ammianusmarcelli01ammiuoft_djvu.txt (access-restricted=None)
2026-09-14T06:31:18Z	https://archive.org/download/serviigrammatic00thilgoog/serviigrammatic00thilgoog_djvu.txt	OK 878176 bytes -> testimonia/editions/Servius_Thilo_copy00__serviigrammatic00thilgoog_djvu.txt (access-restricted=None)
2026-09-14T06:31:22Z	https://archive.org/download/serviigrammatic01thilgoog/serviigrammatic01thilgoog_djvu.txt	OK 1106027 bytes -> testimonia/editions/Servius_Thilo_copy01__serviigrammatic01thilgoog_djvu.txt (access-restricted=None)
2026-09-14T06:31:25Z	https://archive.org/download/serviigrammatic02thilgoog/serviigrammatic02thilgoog_djvu.txt	OK 1035339 bytes -> testimonia/editions/Servius_Thilo_copy02__serviigrammatic02thilgoog_djvu.txt (access-restricted=None)
2026-09-14T06:31:30Z	https://archive.org/download/serviigrammatic03thilgoog/serviigrammatic03thilgoog_djvu.txt	OK 1402177 bytes -> testimonia/editions/Servius_Thilo_copy03__serviigrammatic03thilgoog_djvu.txt (access-restricted=None)
2026-09-14T06:31:35Z	https://archive.org/download/bub_gb_i_JfAAAAMAAJ/bub_gb_i_JfAAAAMAAJ_djvu.txt	OK 4916432 bytes -> testimonia/editions/Ptolemy_Geographia_Mueller_1883__bub_gb_i_JfAAAAMAAJ_djvu.txt (access-restricted=None)
