draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
86,165.2,-57.5,4.68,20.0,16.0,14.3,19.0,N-S,17.0,36.7,13.0,16.9,185.3,18.3,79.2,11.9,21.3,1,4.84,1,4.92,-14.1
87,170.7,-60.9,4.65,20.0,16.0,11.4,16.2,E-W,18.7,39.9,13.2,18.8,187.6,17.8,60.5,13.2,20.6,1,1.09,1,5.16,-11.04
88,163.7,-50.4,4.02,16.0,20.0,11.2,14.9,N-S,19.3,37.7,12.4,17.7,187.0,18.2,72.6,13.1,17.9,1,4.22,1,4.22,-10.67
89,164.3,-51.3,4.58,20.0,16.0,10.9,14.8,E-W,19.1,36.5,13.6,18.5,184.8,18.5,69.1,11.6,17.0,1,4.06,1,3.98,-10.82
90,166.3,-60.9,4.55,16.0,20.0,10.3,14.1,N-S,16.8,39.3,12.9,15.9,188.6,16.6,62.3,13.7,21.6,1,2.03,1,7.97,-6.16
91,159.7,-58.0,3.96,16.0,20.0,13.6,17.6,E-W,19.4,37.4,13.1,16.7,187.9,17.6,73.6,12.6,20.8,1,5.16,1,5.16,-12.48
92,176.6,-58.0,4.92,16.0,20.0,14.6,18.2,N-S,18.1,38.9,14.0,17.2,185.5,17.9,69.7,13.0,17.8,1,1.41,1,1.41,-16.82
93,180.6,-55.7,4.43,20.0,16.0,10.2,14.1,E-W,17.1,40.0,12.6,18.4,188.6,17.9,75.1,12.6,20.4,1,1.09,1,0.7,-13.38
94,158.7,-58.6,4.29,20.0,16.0,11.5,14.7,N-S,19.4,37.4,13.4,18.4,185.9,18.5,61.4,12.8,20.4,1,1.72,1,1.64,-13.08
95,171.7,-54.5,4.16,20.0,16.0,13.3,17.1,E-W,21.9,38.2,14.7,17.3,183.5,17.9,66.1,12.5,21.2,1,6.88,1,7.5,-9.65
96,163.5,-59.7,4.25,16.0,20.0,15.2,19.7,E-W,18.3,39.4,14.3,16.5,188.4,18.7,65.3,12.1,19.1,1,1.56,1,1.64,-18.04
97,176.4,-50.9,3.97,20.0,16.0,10.3,15.2,N-S,17.4,39.0,12.5,17.5,188.8,18.5,78.2,12.8,18.0,1,6.72,1,7.03,-8.22
98,174.2,-53.9,4.84,16.0,20.0,10.9,15.1,N-S,20.2,37.5,14.7,16.9,186.0,17.1,70.4,12.1,16.7,1,2.81,1,2.81,-12.31
99,176.5,-57.7,4.41,20.0,16.0,15.6,18.8,N-S,16.4,35.7,13.9,17.3,186.8,19.1,60.9,13.0,18.7,1,3.12,1,3.05,-15.75
100,164.7,-51.1,3.98,20.0,16.0,12.9,17.6,N-S,16.5,37.6,13.3,15.8,188.5,18.7,74.2,13.2,21.9,1,4.53,1,4.45,-13.13
101,165.5,-51.9,4.45,16.0,20.0,12.4,16.3,E-W,20.9,39.4,14.1,18.5,185.1,16.3,68.9,11.9,17.9,1,4.38,1,4.45,-11.83
102,159.2,-50.2,3.93,16.0,20.0,10.3,15.1,E-W,21.4,36.7,13.9,18.7,186.4,18.3,63.4,12.1,20.1,1,4.22,1,4.22,-10.83
103,179.5,-60.5,4.77,20.0,16.0,15.4,19.1,E-W,17.4,38.1,13.9,17.5,185.9,18.8,72.7,12.3,19.5,1,2.03,1,1.88,-17.24
104,159.6,-54.5,4.79,20.0,16.0,11.7,16.5,N-S,16.4,40.1,12.5,16.4,184.1,19.9,70.3,11.4,20.3,1,0.0,1,0.0,-16.53
105,166.3,-56.5,4.19,16.0,20.0,11.1,14.6,E-W,17.5,35.5,12.7,17.3,184.1,17.3,68.1,12.2,21.0,1,2.34,1,2.34,-12.23
106,174.8,-58.1,4.93,16.0,20.0,14.8,19.6,N-S,18.8,38.8,12.8,16.2,188.3,17.8,63.3,12.3,20.9,1,1.09,1,1.17,-18.42
107,161.9,-53.9,4.07,20.0,16.0,15.2,19.5,N-S,17.7,35.2,13.0,16.9,185.7,18.6,66.0,13.2,20.2,1,1.72,1,1.64,-17.85
108,158.6,-59.4,4.52,20.0,16.0,13.3,16.7,N-S,21.0,35.9,12.9,18.3,186.6,18.7,60.4,12.4,19.0,1,1.56,1,1.64,-15.02
109,162.7,-55.0,4.58,16.0,20.0,16.8,19.9,E-W,19.8,39.4,13.4,19.3,187.9,16.4,70.8,11.9,17.7,1,4.38,1,4.45,-15.45
110,162.2,-52.5,4.9,16.0,20.0,15.5,19.3,E-W,18.1,39.4,12.7,17.8,187.2,18.6,76.9,12.2,19.4,1,0.0,1,0.0,-19.25
111,159.0,-52.2,3.95,16.0,20.0,15.0,18.4,N-S,21.6,36.6,13.7,19.2,188.6,16.3,71.3,11.5,17.6,1,2.19,1,2.11,-16.25
112,181.8,-56.5,3.96,16.0,20.0,12.1,16.0,N-S,16.3,36.3,13.5,17.8,189.0,18.0,69.0,10.6,18.4,1,5.31,1,5.39,-10.62
113,162.3,-58.0,4.82,20.0,16.0,14.1,18.2,N-S,17.1,37.0,13.2,16.8,184.5,17.9,71.9,11.4,21.1,1,2.19,1,2.34,-15.88
114,171.1,-60.0,4.14,20.0,16.0,15.8,19.0,N-S,17.4,38.7,13.3,17.4,189.0,19.1,79.7,12.9,18.9,1,2.5,1,2.58,-16.45
115,170.5,-59.8,4.88,16.0,20.0,13.1,18.0,N-S,19.9,36.0,12.5,17.9,187.4,18.4,77.1,12.4,21.0,1,3.91,1,3.98,-14.01
116,171.6,-60.1,3.82,20.0,16.0,11.0,15.2,E-W,21.2,37.6,13.2,16.5,185.9,16.8,62.5,12.6,21.8,1,2.03,1,1.88,-13.35
117,160.8,-57.6,4.75,20.0,16.0,13.3,16.7,N-S,16.2,37.6,13.2,16.2,184.3,16.4,61.3,13.2,19.8,1,0.16,1,0.23,-16.48
118,161.8,-54.2,4.3,16.0,20.0,14.7,18.9,N-S,16.9,36.3,12.9,19.0,183.4,19.5,62.2,12.0,20.4,1,3.91,1,3.98,-14.95
119,179.5,-59.8,4.36,20.0,16.0,13.6,18.0,N-S,18.2,35.7,14.7,19.2,188.7,19.3,76.3,12.3,18.5,1,6.88,1,6.8,-11.23
120,168.6,-57.2,4.02,20.0,16.0,11.3,16.2,N-S,18.7,36.1,12.8,16.3,185.7,17.0,79.9,12.7,19.9,1,2.34,1,2.34,-13.82
121,159.2,-52.3,4.93,16.0,20.0,16.2,20.0,N-S,20.2,39.7,13.0,18.8,184.3,17.5,67.6,12.2,18.2,1,1.09,1,1.17,-18.79
122,158.6,-50.5,4.82,16.0,20.0,13.1,17.0,N-S,20.1,35.2,13.9,17.2,187.9,19.2,67.9,12.5,19.9,1,3.75,1,3.75,-13.26
123,160.6,-50.8,3.81,16.0,20.0,12.1,15.6,N-S,18.6,35.1,14.0,16.1,188.1,16.3,64.9,14.0,20.5,1,5.0,1,4.92,-10.67
124,159.4,-53.2,4.87,16.0,20.0,14.6,19.2,N-S,21.3,38.5,14.3,19.0,183.7,16.5,75.6,11.9,17.3,1,1.88,1,2.11,-17.06
125,178.4,-52.3,3.83,16.0,20.0,13.7,17.5,N-S,18.2,40.2,12.5,17.8,187.2,16.1,68.2,12.0,19.5,1,3.75,1,3.75,-13.79
126,161.1,-60.6,4.75,20.0,16.0,15.0,18.1,E-W,21.8,36.9,13.8,18.4,186.6,18.7,65.9,12.4,19.2,1,3.12,1,3.28,-14.78
127,177.5,-60.8,4.85,20.0,16.0,10.9,15.2,E-W,20.8,37.7,12.6,16.1,184.6,17.7,72.4,12.8,19.4,1,7.34,1,7.73,-7.51
128,176.9,-57.3,4.37,20.0,16.0,14.6,19.5,N-S,21.9,36.4,12.3,16.5,187.2,17.7,78.4,11.7,17.6,1,4.53,1,4.45,-15.07
129,180.1,-52.9,5.0,20.0,16.0,9.7,14.1,E-W,16.1,39.3,14.2,15.8,183.9,17.7,69.2,11.5,18.8,1,2.5,1,2.34,-11.76
130,176.2,-59.2,4.64,16.0,20.0,10.0,14.5,N-S,21.0,39.5,14.2,17.7,185.9,16.0,62.5,13.5,20.2,1,2.5,1,2.11,-12.38
131,180.3,-50.6,4.16,16.0,20.0,10.3,14.0,E-W,17.7,37.9,13.2,17.5,184.9,19.0,65.5,13.2,22.0,1,5.16,1,5.39,-8.63
132,160.2,-61.0,4.44,16.0,20.0,11.0,14.6,N-S,21.8,39.6,12.4,16.4,186.8,17.1,68.5,12.5,19.9,1,2.97,1,3.05,-11.51
133,164.0,-55.7,4.99,20.0,16.0,16.4,19.6,N-S,16.2,37.3,13.5,17.1,186.5,16.6,64.7,11.6,17.7,1,1.25,1,1.64,-17.98
134,170.7,-53.6,4.22,16.0,20.0,11.4,15.0,E-W,20.9,38.9,13.6,15.7,189.2,17.2,70.6,13.0,17.7,1,4.38,1,4.45,-10.53
135,180.9,-55.7,4.42,16.0,20.0,14.8,19.2,E-W,20.0,36.2,14.4,18.7,185.0,19.2,60.1,12.6,21.7,1,4.69,1,4.69,-14.55
136,169.7,-60.6,4.14,16.0,20.0,15.8,20.0,N-S,20.1,37.6,13.5,16.8,183.5,17.6,77.0,14.0,19.5,1,4.69,1,4.69,-15.27
137,182.4,-59.5,4.83,20.0,16.0,15.1,18.7,N-S,19.5,38.8,14.0,17.2,184.6,19.2,71.2,12.6,18.6,1,7.19,1,7.27,-11.44
138,159.7,-59.1,4.86,16.0,20.0,15.6,18.7,N-S,18.7,38.1,13.5,18.3,184.6,17.2,65.1,12.5,20.5,1,0.62,1,0.7,-18.03
139,168.1,-58.2,4.67,16.0,20.0,11.5,15.2,E-W,18.2,38.0,13.3,18.8,186.2,18.9,62.8,11.8,16.8,1,1.56,1,1.41,-13.77
140,183.1,-54.0,4.35,16.0,20.0,12.5,16.5,N-S,18.3,38.3,12.7,16.2,188.5,18.6,72.7,12.4,20.9,1,3.75,1,3.75,-12.78
141,183.3,-58.3,4.73,16.0,20.0,13.1,17.1,N-S,20.3,38.2,13.5,17.9,186.9,17.6,77.8,11.4,17.7,1,6.56,1,6.8,-10.35
142,168.9,-59.5,4.59,16.0,20.0,14.4,18.4,E-W,18.1,36.1,12.3,15.9,188.1,19.9,70.8,11.5,17.6,1,3.12,1,3.28,-15.09
143,183.2,-58.3,4.7,20.0,16.0,12.3,16.5,N-S,18.1,39.1,12.9,17.2,188.2,16.9,74.1,11.3,18.5,1,0.78,1,0.47,-16.07
144,172.0,-55.5,3.81,16.0,20.0,14.1,18.2,E-W,18.4,36.3,13.2,16.6,187.2,17.9,70.9,12.5,21.2,1,5.62,1,5.62,-12.61
