draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
368,135.8,-58.4,5.54,20.0,16.0,15.2,19.6,E-W,17.8,38.4,12.5,16.4,186.8,16.5,76.6,11.9,20.4,1,2.19,1,1.88,-17.77
369,157.3,-55.9,5.09,20.0,16.0,11.7,15.1,N-S,17.9,40.2,12.5,18.4,186.1,18.0,60.1,12.8,19.4,1,0.31,1,0.23,-14.87
370,148.5,-53.8,5.18,20.0,16.0,9.6,14.5,N-S,19.1,37.8,13.4,19.1,186.9,18.6,69.6,12.2,17.5,0,,0,20.86,6.32
371,157.2,-57.3,5.11,20.0,16.0,11.3,15.2,N-S,16.1,36.4,13.0,16.9,188.4,18.5,63.3,14.4,21.8,1,3.44,1,3.52,-11.68
372,149.6,-52.6,5.68,16.0,20.0,12.0,16.5,N-S,20.5,36.9,13.0,17.3,188.9,18.7,78.1,13.3,19.6,0,,0,18.98,2.49
373,136.4,-55.5,5.64,20.0,16.0,12.5,16.0,N-S,18.1,36.6,13.6,17.1,188.5,16.6,67.9,12.0,18.3,1,2.19,1,1.88,-14.11
374,141.1,-55.3,5.37,20.0,16.0,11.2,14.5,N-S,20.5,40.8,13.0,16.6,188.1,19.9,74.1,11.6,17.5,0,,0,26.25,11.76
375,138.2,-50.8,5.55,20.0,16.0,12.9,15.9,E-W,19.5,36.1,14.3,17.1,183.9,19.1,61.1,11.9,18.8,0,,0,21.33,5.41
376,135.5,-52.4,5.11,20.0,16.0,15.1,19.3,N-S,20.1,40.5,13.1,17.0,185.7,16.2,71.4,13.2,19.3,0,,1,18.98,-0.31
377,149.5,-55.0,5.68,16.0,20.0,12.1,16.9,N-S,18.3,37.7,14.4,18.4,187.1,19.6,66.3,12.8,19.7,0,,0,18.98,2.12
378,140.5,-57.9,5.75,20.0,16.0,11.6,15.8,E-W,16.5,38.1,13.1,16.9,186.6,16.7,74.3,13.4,19.4,0,,0,25.31,9.54
379,156.8,-52.3,5.29,20.0,16.0,10.7,14.4,E-W,21.0,37.6,13.9,16.1,189.2,16.1,77.1,12.3,19.1,1,0.0,1,0.0,-14.38
380,137.6,-55.2,5.1,16.0,20.0,10.8,14.0,E-W,20.1,35.5,13.5,15.9,188.0,19.9,73.0,12.1,20.6,0,,0,22.03,8.03
381,152.0,-60.8,5.68,16.0,20.0,11.4,15.8,N-S,16.2,38.2,12.9,16.6,184.5,18.0,79.7,13.5,18.5,0,,0,19.69,3.89
382,135.6,-50.6,5.1,20.0,16.0,9.6,14.4,E-W,19.8,39.2,12.8,18.3,183.6,17.3,79.7,13.2,20.3,1,1.41,1,0.94,-13.49
383,154.6,-57.5,5.14,16.0,20.0,14.3,17.4,E-W,16.4,38.4,13.5,18.9,187.5,16.8,69.0,12.6,20.8,1,1.41,1,1.41,-15.97
384,148.8,-60.6,5.71,16.0,20.0,10.4,15.2,E-W,19.6,37.2,13.8,18.4,184.0,17.2,64.3,11.5,20.6,0,,0,22.27,7.06
385,146.3,-60.1,5.23,20.0,16.0,15.3,19.7,N-S,18.1,38.0,14.8,18.6,187.3,17.1,76.6,12.1,20.3,0,,0,19.69,0.0
386,137.3,-54.2,5.04,20.0,16.0,12.9,16.0,E-W,18.1,37.0,13.9,16.8,184.3,20.0,75.7,13.8,21.5,0,,0,20.16,4.17
387,135.2,-53.7,5.22,20.0,16.0,15.5,19.6,N-S,17.1,36.5,13.6,18.5,188.4,17.1,75.2,11.6,19.9,1,1.88,1,1.64,-18.0
388,152.9,-50.8,5.41,16.0,20.0,14.8,18.3,N-S,16.7,35.6,15.0,17.3,186.6,19.2,67.6,12.3,20.8,0,,0,21.09,2.75
389,147.6,-53.4,5.41,16.0,20.0,14.1,18.5,N-S,20.5,39.0,13.8,16.8,188.7,19.8,63.7,13.2,19.1,0,,0,23.44,4.97
390,139.4,-59.8,5.66,16.0,20.0,13.5,17.6,N-S,18.9,38.8,12.3,15.7,186.3,17.3,63.2,13.0,17.9,0,,0,22.27,4.64
391,137.9,-53.1,5.55,16.0,20.0,13.7,18.6,N-S,21.2,38.0,13.8,17.7,186.7,17.1,73.9,12.0,19.3,0,,0,21.09,2.53
392,139.3,-59.1,5.65,20.0,16.0,13.5,18.3,N-S,21.2,38.1,14.8,17.3,188.4,16.7,76.8,12.3,19.1,0,,0,22.5,4.24
393,158.0,-53.2,5.74,20.0,16.0,13.1,16.6,N-S,21.2,38.3,14.0,18.7,183.9,19.0,74.7,13.3,18.4,1,0.0,1,0.0,-16.58
394,134.6,-60.7,5.21,20.0,16.0,10.2,14.4,N-S,16.4,35.8,13.4,17.6,185.4,16.4,67.1,13.0,18.4,1,2.19,1,1.88,-12.52
395,138.2,-53.7,5.76,16.0,20.0,14.6,17.9,E-W,20.2,39.5,14.5,16.8,188.2,16.1,74.1,12.6,19.6,0,,0,23.91,5.98
396,152.4,-60.4,5.49,20.0,16.0,13.0,16.4,N-S,18.0,35.5,12.4,17.9,188.6,18.2,73.5,12.4,20.5,1,0.0,1,0.0,-16.41
397,148.3,-55.3,5.56,20.0,16.0,15.3,18.9,N-S,20.7,40.0,13.0,18.6,187.9,16.2,69.9,13.3,20.3,1,2.81,1,18.28,-0.58
398,137.6,-52.4,5.73,16.0,20.0,16.3,19.9,N-S,19.5,37.3,14.5,18.3,187.0,19.8,67.6,13.2,19.6,1,0.0,1,0.0,-19.9
399,134.7,-54.4,5.52,20.0,16.0,15.1,18.8,N-S,16.6,38.7,12.7,18.5,186.0,17.6,78.7,11.3,17.2,1,0.0,1,0.0,-18.82
