draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
86,204.0,-58.2,3.64,20.0,16.0,12.6,15.9,E-W,19.4,38.6,12.9,17.0,187.3,19.1,65.7,11.9,17.1,1,2.34,1,2.34,-13.55
87,197.3,-54.2,2.72,16.0,20.0,10.7,14.9,N-S,17.6,38.4,13.3,17.0,186.0,17.6,72.7,12.7,20.6,1,3.91,1,3.98,-10.89
88,203.5,-58.1,3.41,16.0,20.0,10.7,15.4,E-W,19.4,38.8,13.4,16.2,187.5,16.9,71.0,10.9,20.3,1,5.31,1,5.39,-10.0
89,202.7,-55.8,3.47,16.0,20.0,9.5,14.4,N-S,18.6,39.4,13.9,18.8,184.4,18.3,76.7,13.1,18.3,1,7.03,1,7.27,-7.17
90,199.9,-56.2,2.75,16.0,20.0,12.5,16.7,E-W,16.3,40.1,13.4,16.0,186.0,16.3,71.3,11.8,20.6,1,3.44,1,3.52,-13.17
91,196.8,-55.4,3.18,20.0,16.0,12.3,16.5,E-W,20.5,37.4,13.5,17.9,184.9,18.8,64.8,11.6,20.5,1,3.59,1,3.75,-12.79
92,203.6,-52.2,3.58,20.0,16.0,9.4,14.2,N-S,19.1,39.2,14.0,17.2,186.1,17.5,77.7,13.7,20.6,1,2.5,1,2.58,-11.62
93,188.9,-61.0,2.64,20.0,16.0,10.2,14.8,E-W,18.1,36.6,13.0,17.8,185.2,19.6,69.7,11.4,19.2,1,4.53,1,4.45,-10.3
94,202.6,-57.1,3.04,20.0,16.0,14.9,19.3,N-S,20.1,40.0,13.5,19.0,184.2,19.0,70.0,12.6,18.9,1,5.78,1,5.86,-13.48
95,205.2,-50.1,3.12,16.0,20.0,13.2,16.5,N-S,18.7,36.5,13.8,17.9,189.0,18.4,79.4,12.9,21.0,1,6.09,1,6.09,-10.37
96,200.9,-50.2,3.78,20.0,16.0,10.6,14.9,E-W,18.2,38.1,13.3,18.1,188.1,17.2,69.8,11.2,19.0,1,4.38,1,4.45,-10.43
97,190.1,-57.6,3.1,20.0,16.0,10.0,14.2,N-S,19.2,39.1,13.4,17.8,187.7,17.8,62.8,11.6,17.2,1,5.62,1,5.62,-8.57
98,201.0,-54.1,3.35,16.0,20.0,12.4,16.8,N-S,18.4,38.8,14.2,16.3,185.7,17.0,77.0,12.7,18.5,1,6.25,1,6.33,-10.51
99,198.1,-55.0,2.87,16.0,20.0,13.7,18.0,E-W,18.9,37.1,13.8,17.1,188.2,16.3,66.1,11.4,18.8,1,7.03,1,7.03,-10.98
100,191.7,-59.7,2.83,16.0,20.0,12.3,17.2,E-W,16.1,37.8,13.1,19.2,188.7,19.6,68.1,12.4,18.5,1,5.0,1,5.16,-12.03
101,190.1,-50.1,2.95,20.0,16.0,11.1,15.8,N-S,18.2,39.0,13.0,18.1,184.9,19.9,63.5,11.2,18.4,1,3.59,1,3.52,-12.31
102,201.0,-50.4,3.18,20.0,16.0,14.2,19.1,E-W,16.1,37.7,14.0,16.7,184.5,17.5,71.0,13.9,20.7,1,3.75,1,3.75,-15.39
103,207.7,-58.3,3.28,16.0,20.0,13.6,16.7,E-W,18.1,40.3,14.4,17.0,188.3,19.9,74.2,11.5,19.3,1,3.59,1,3.52,-13.15
104,197.5,-53.1,2.95,20.0,16.0,9.7,14.2,E-W,19.4,37.4,12.5,16.2,185.3,19.6,67.4,13.7,20.0,1,4.38,1,4.45,-9.76
105,199.7,-54.0,3.4,16.0,20.0,14.4,19.1,E-W,18.8,39.1,14.3,19.1,184.3,18.9,70.7,12.0,17.7,1,3.59,1,3.75,-15.33
106,201.8,-52.8,3.57,20.0,16.0,13.9,18.2,E-W,16.4,38.2,12.4,18.3,186.3,17.7,62.2,11.5,16.9,1,4.38,1,4.45,-13.73
107,205.2,-58.8,2.72,16.0,20.0,12.5,15.7,N-S,17.5,37.4,14.1,16.3,185.1,16.2,66.6,13.3,21.5,1,4.22,1,4.45,-11.27
108,200.6,-60.3,2.6,16.0,20.0,16.2,19.6,N-S,17.4,39.7,13.2,18.2,185.0,16.3,76.8,12.3,20.5,1,5.31,1,5.39,-14.25
109,191.3,-56.1,3.27,16.0,20.0,13.8,17.9,N-S,16.4,39.1,14.0,16.2,188.0,19.1,64.5,11.8,19.0,1,4.38,1,4.69,-13.18
110,199.8,-56.2,2.73,20.0,16.0,14.3,18.1,N-S,20.8,40.1,13.3,17.3,185.8,17.9,60.3,13.1,19.0,1,4.22,1,4.22,-13.89
