word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
which,26,,5.827e-03,42,1780,6.026e-03,4.801e-03,1.214
while,1,,3.776e-04,42,1780,4.786e-04,5.309e-04,0.711
who,10,,2.091e-03,42,1780,2.107e-03,1.677e-03,1.247
whom,2,,4.611e-04,42,1780,4.433e-04,3.164e-04,1.457
whose,2,,3.096e-04,42,1780,3.618e-04,2.852e-04,1.086
wide,2,,4.782e-05,42,1780,6.203e-05,8.379e-05,0.571
wife,1,,1.294e-04,42,1780,1.433e-04,1.646e-04,0.786
wild,1,,5.171e-05,42,1780,6.868e-05,6.589e-05,0.785
wilderness,1,,1.994e-05,42,1780,2.369e-05,1.608e-05,1.240
will,6,,2.214e-03,42,1780,2.177e-03,2.024e-03,1.094
wind,1,,6.240e-05,42,1780,6.243e-05,6.596e-05,0.946
winding,1,,5.551e-06,41,1781,8.716e-06,9.762e-06,0.569
window,1,,1.522e-05,42,1780,2.578e-05,3.885e-05,0.392
winds,1,,2.740e-05,42,1780,2.794e-05,2.694e-05,1.017
wish,1,,1.316e-04,42,1780,1.222e-04,1.029e-04,1.279
with,22,,5.724e-03,42,1780,5.778e-03,5.476e-03,1.045
wolf,1,,6.711e-06,42,1780,1.008e-05,1.045e-05,0.642
wolves,1,,5.232e-06,42,1780,4.956e-06,4.094e-06,1.278
woman,1,,9.016e-05,42,1780,1.068e-04,1.374e-04,0.656
women,1,,8.342e-05,42,1780,7.828e-05,1.158e-04,0.720
woods,1,,3.315e-05,42,1780,3.365e-05,3.871e-05,0.856
woodsmen,1,,8.524e-08,24,1785,1.581e-07,1.546e-07,0.552
work,2,,2.958e-04,42,1780,3.881e-04,6.015e-04,0.492
works,1,,1.774e-04,42,1780,1.787e-04,1.817e-04,0.976
world,1,,3.741e-04,42,1780,4.175e-04,3.276e-04,1.142
would,7,,1.524e-03,42,1780,1.769e-03,1.556e-03,0.979
wrere,1,,9.294e-08,27,1791,2.961e-08,8.233e-08,1.129
wrhere,1,,3.435e-09,12,1804,5.494e-09,1.477e-08,0.233
writer,1,,5.652e-05,42,1780,6.757e-05,6.028e-05,0.938
writers,1,,5.711e-05,42,1780,6.159e-05,4.240e-05,1.347
writings,1,,4.567e-05,42,1780,4.571e-05,2.869e-05,1.592
wthich,1,,3.663e-08,17,1785,1.239e-08,4.021e-08,0.911
year,1,,4.821e-04,42,1780,4.623e-04,6.147e-04,0.784
years,7,,4.826e-04,42,1780,5.573e-04,6.955e-04,0.694
yet,3,,5.417e-04,42,1780,5.859e-04,4.410e-04,1.228
yields,1,,8.551e-06,41,1780,9.725e-06,1.052e-05,0.813
you,14,,1.853e-03,42,1780,1.796e-03,1.781e-03,1.040
young,3,,1.965e-04,42,1780,2.607e-04,2.765e-04,0.711
your,1,,1.038e-03,42,1780,8.467e-04,6.769e-04,1.534
youth,1,,6.791e-05,42,1780,7.640e-05,5.371e-05,1.264
