word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
motives,1,,4.425e-05,42,1780,4.292e-05,2.079e-05,2.128
mountain,2,,4.596e-05,42,1780,5.784e-05,6.785e-05,0.677
mountains,4,,7.416e-05,42,1780,7.872e-05,6.858e-05,1.081
mrs,1,proper,3.437e-05,42,1780,1.274e-05,1.757e-05,1.956
much,2,,8.351e-04,42,1780,8.393e-04,7.219e-04,1.157
murmured,1,,1.689e-06,37,1783,3.620e-06,5.067e-06,0.333
murmuring,1,,3.238e-06,39,1780,4.123e-06,2.778e-06,1.165
murmurs,1,,3.704e-06,39,1781,3.791e-06,2.911e-06,1.272
musically,1,,1.271e-07,27,1792,1.896e-07,4.235e-07,0.300
musing,1,,1.759e-06,40,1780,2.884e-06,2.101e-06,0.837
musings,1,,2.726e-07,30,1786,1.094e-06,7.266e-07,0.375
must,2,,7.795e-04,42,1780,8.529e-04,7.580e-04,1.028
mute,1,,3.756e-06,40,1780,5.826e-06,5.758e-06,0.652
my,8,,1.657e-03,42,1780,1.593e-03,1.313e-03,1.263
myself,2,,1.509e-04,42,1780,1.439e-04,1.139e-04,1.325
mysterious,1,,9.325e-06,41,1780,1.771e-05,1.607e-05,0.580
naiad,1,proper,1.610e-07,25,1795,2.262e-07,2.173e-07,0.741
naif,1,,8.035e-08,27,1785,7.986e-08,1.351e-07,0.595
name,3,,3.945e-04,42,1780,3.798e-04,3.445e-04,1.145
narrow,1,,3.949e-05,42,1780,4.333e-05,5.171e-05,0.764
nature,6,,4.212e-04,42,1780,3.913e-04,2.824e-04,1.492
navigable,1,,1.044e-05,42,1780,1.058e-05,9.450e-06,1.105
near,1,,2.346e-04,42,1780,2.274e-04,2.453e-04,0.956
necessary,1,,3.671e-04,42,1780,3.284e-04,2.988e-04,1.228
necessity,1,,1.132e-04,42,1780,1.053e-04,8.604e-05,1.316
neck,1,,3.655e-05,42,1780,3.544e-05,3.820e-05,0.957
neighbourhood,1,,3.294e-05,42,1780,2.138e-05,5.187e-06,6.349
neighbours,1,,2.243e-05,42,1780,1.532e-05,3.687e-06,6.085
never,3,,4.411e-04,42,1780,5.006e-04,4.487e-04,0.983
new,1,,8.123e-04,42,1780,8.548e-04,1.119e-03,0.726
next,1,,3.008e-04,42,1780,2.499e-04,2.397e-04,1.255
night,6,,1.673e-04,42,1780,1.934e-04,2.127e-04,0.787
nights,1,,1.173e-05,42,1780,1.212e-05,1.368e-05,0.857
no,7,,1.857e-03,42,1780,1.937e-03,1.868e-03,0.994
noak,1,,2.555e-09,6,1789,4.224e-09,5.187e-09,0.493
noble,1,,6.083e-05,42,1780,7.811e-05,6.594e-05,0.922
nor,1,,4.491e-04,42,1780,4.281e-04,3.108e-04,1.445
northwest,1,,7.584e-06,41,1781,9.612e-06,1.895e-05,0.400
not,15,,4.901e-03,42,1780,5.305e-03,4.962e-03,0.988
notable,1,,4.131e-06,41,1780,3.086e-06,8.632e-06,0.479
nothing,2,,3.221e-04,42,1780,3.525e-04,2.968e-04,1.085
now,2,,8.410e-04,42,1780,1.028e-03,9.628e-04,0.873
number,1,,3.922e-04,42,1780,3.842e-04,4.307e-04,0.911
o,1,,1.906e-04,42,1780,1.473e-04,1.375e-04,1.386
object,1,,1.725e-04,42,1780,2.292e-04,1.544e-04,1.117
objects,1,,9.360e-05,42,1780,1.107e-04,6.827e-05,1.371
occasionally,1,,2.974e-05,42,1780,4.429e-05,4.020e-05,0.740
