,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
paulding_4,0.9612,1.0488,1.0343,0.7914,0.9895,0.8673,0.9308,0.8497,0.7806,0.9209,0.8339,1.0595,1.0827,1.1749,1.2235,1.2266,0.7259,0.9118,0.7185,0.9120,0.6373,0.9429,0.5597,0.9072,1.0137,0.8687,0.9908,0.7221,0.7045,0.6337,0.9788,0.0000,1.1931,1.0489,1.1572,0.8781,0.9278,1.1474,0.9090,0.8654,0.6867,1.0149,0.7077,0.6364,0.9115,1.0179,0.9946,1.2720,0.8537,0.9156,1.0466,1.1570,1.1421,1.2688,1.1852,1.1312,0.8333,1.2284,0.9328,1.1451,1.0611,1.1916,1.2711,1.0355,0.9477,1.2406,1.0725,1.1380,0.8964,1.0487,0.8974,1.0644,1.0662,1.1668,1.1316,1.1416,1.0703,1.3250,1.1389,1.1860,0.9345,1.0028,1.0235,0.9123,1.2084,1.1474,0.9376,0.7381,1.1968,1.0668,1.3104,1.1704,1.0472,1.1644,0.9751,1.2945,1.0810,1.0773,0.8953,1.0579,0.8527,1.1721,1.1657,1.0004,0.8823,0.7439,1.0292,1.0000,1.1403,1.2078,1.0644,1.1756,0.9856,0.9764,1.0283,0.8704,0.8778,1.0135,0.9520,1.0743,0.9987,0.9228,0.8983,0.9969
pike_1,1.2025,1.0983,1.0164,1.1977,1.1418,1.0557,0.9532,0.9850,1.1512,1.1605,1.2744,0.9054,1.0864,1.1956,1.0635,1.0053,1.0331,0.6798,1.1015,0.7917,1.1765,1.0152,1.1625,0.9324,1.1783,0.9199,0.9490,1.3451,1.2816,1.0624,1.0034,1.1931,0.0000,0.6625,0.9570,0.8319,0.8115,0.6855,0.6831,0.6526,1.2389,0.7773,1.0507,1.1644,0.9904,0.6482,1.0588,1.0170,0.7404,0.6740,0.5899,0.7985,0.9957,0.6223,0.7215,0.6073,1.2158,0.8599,1.0972,1.0559,0.9587,1.0224,1.0210,0.9406,1.3495,0.8682,0.9757,1.2719,1.2886,1.1422,0.9009,1.1329,0.8678,0.8028,0.9471,0.7703,1.0584,1.0309,1.0749,1.1141,1.2449,0.9239,1.2066,1.0721,0.8187,0.9400,0.9862,1.1504,1.0324,1.0758,1.0565,1.1327,1.1984,0.9436,1.2483,1.1656,1.0978,1.1220,1.0882,1.0253,1.0753,0.8482,0.9381,0.9870,1.1239,1.2145,1.2098,0.9721,0.8258,0.8418,1.0466,0.6929,1.0763,1.1486,1.1643,1.1501,1.0873,0.9495,1.4162,1.1932,1.3756,1.3164,1.0623,1.3848
pike_2,1.2298,1.0531,0.8882,0.9949,1.1035,0.9004,1.0054,0.9663,0.9394,1.0663,1.0625,0.9649,0.8478,0.9416,0.8507,0.8440,0.8714,0.7967,0.9629,0.9212,1.1207,0.9222,1.1127,0.9301,1.1083,0.9013,1.0453,1.0384,1.1106,0.9932,1.1350,1.0489,0.6625,0.0000,1.0175,0.9302,0.9126,0.8227,0.7688,0.8759,0.9980,0.8169,1.0207,0.9569,0.9827,0.9128,1.0404,1.0183,0.9080,0.8740,0.8569,1.0454,0.9750,0.8385,0.7265,0.8741,1.2819,0.9086,1.1385,1.0030,1.0190,1.0682,0.9833,0.9885,1.1534,0.9315,0.9681,1.2179,1.0903,1.0549,1.1422,1.0519,1.0873,0.9838,1.0270,0.9046,0.8269,0.9546,1.0390,0.9729,1.2670,1.1283,1.1674,1.0397,0.9284,1.0847,1.0250,1.0031,1.1079,1.1030,1.1433,1.1884,0.9937,1.1020,1.1347,1.1394,1.1203,1.1128,1.1283,1.1739,1.1677,0.9769,1.0479,0.9074,1.0301,1.0692,1.1437,1.0144,1.1228,1.0581,1.0298,0.8329,0.9728,0.9832,1.0990,0.9420,0.9270,1.0164,1.0781,1.0960,1.0739,1.0562,0.9191,1.0800
pike_3,0.9604,0.7982,0.8185,0.8357,0.7407,0.8518,0.9855,1.0548,0.7019,0.7121,0.9024,0.9640,0.8484,0.7959,0.7901,0.8425,1.2564,1.3063,1.2689,1.1011,0.9544,1.2245,1.3306,1.1344,1.0199,1.1489,0.9657,0.9594,1.1742,1.0976,1.1088,1.1572,0.9570,1.0175,0.0000,0.8330,1.1277,1.0769,1.2666,1.2542,1.2507,1.1048,1.2388,0.9073,0.9054,1.0162,0.9257,0.6474,1.0607,1.1181,0.9187,0.6719,1.1043,1.2106,1.1831,1.0994,1.2577,1.0078,1.2063,0.9046,0.8839,0.9134,0.9759,1.0806,0.9320,0.9453,0.9856,0.7892,0.9132,0.9701,1.1213,0.6637,0.8834,0.9573,0.9879,1.0131,1.1521,0.9766,0.9614,0.7751,1.0493,0.8011,1.2327,0.8842,1.1051,1.0175,1.0397,1.0281,0.8068,1.0920,0.9914,0.7674,0.8348,0.6990,0.7676,1.0828,1.2217,1.1646,1.2415,1.2124,1.2263,1.1546,1.2273,1.1452,1.1328,1.1568,1.1961,1.1244,1.1159,1.1475,1.0263,0.9913,1.0138,1.1355,0.7755,0.8686,0.9120,1.0740,0.8220,0.9602,0.8948,0.8110,0.9430,0.9028
pike_4,1.0251,1.0759,0.9935,0.9808,1.0375,0.9855,1.0783,1.1824,0.9473,1.0597,1.1009,1.1435,1.1497,1.1500,1.1604,1.1402,0.7882,0.8530,0.5888,0.5494,1.0382,1.1255,0.7679,1.1790,0.8201,0.9214,1.0410,0.9554,1.0942,0.9392,1.3910,0.8781,0.8319,0.9302,0.8330,-0.0000,0.4404,1.0514,0.7880,0.7916,1.0465,1.0355,0.7953,0.8154,1.0610,0.9700,1.2274,1.1834,0.8486,0.8860,0.9723,1.1286,0.8947,1.0572,1.0397,1.0755,1.0351,0.9636,1.1797,1.1480,0.9088,0.8203,0.9263,0.7051,1.0200,1.0370,0.9349,1.0949,0.8513,1.0729,0.8294,0.8764,0.9864,1.1418,1.1491,1.0915,1.0789,1.1736,1.2188,1.0875,1.1534,1.1176,1.3090,1.1141,1.1016,1.1821,1.0254,0.8749,1.1338,1.1896,1.3003,1.1153,1.0805,0.8631,0.9321,1.0597,0.9911,1.1520,0.9952,1.0249,0.9823,0.9592,1.0592,0.9213,0.9827,0.6766,1.0589,0.6515,1.0884,0.9591,1.1309,1.0964,1.2348,1.2508,1.1826,1.2030,1.2529,0.8854,1.1969,1.2937,1.2707,1.0596,1.2714,1.2767
biddle_1,1.0175,1.0508,0.9158,1.1190,1.2475,1.2208,1.1628,1.3714,1.0650,1.3253,1.1983,1.0585,1.1773,1.2332,1.1692,1.1415,0.6921,0.6915,0.5330,0.3503,1.0023,1.0551,0.6805,1.0309,0.7842,0.9918,0.8375,1.1235,1.1207,0.9020,1.2375,0.9278,0.8115,0.9126,1.1277,0.4404,0.0000,0.9708,0.7705,0.8277,1.0645,0.8463,0.7531,0.8769,1.0151,0.9568,1.1242,1.2819,0.6199,0.6347,0.9723,1.2022,0.7100,0.7552,0.8724,0.7767,1.0668,1.0814,1.1229,1.3140,0.7523,0.8471,0.8718,0.4256,0.9660,0.8594,0.8241,1.0202,0.8710,1.0113,0.6030,0.9300,0.9863,1.1770,1.1994,1.0785,1.1111,1.1962,1.2040,1.2580,1.0854,1.1082,1.2513,1.1431,1.1002,1.2927,1.1063,0.9868,1.4024,1.3840,1.4175,1.4068,1.3696,1.0530,1.3336,0.9684,0.8935,1.0957,0.8089,0.9048,0.8612,0.8962,0.8957,0.8922,0.9477,0.6274,1.0679,0.6157,0.9731,1.0364,1.0881,1.0980,1.4261,1.1693,1.3081,1.1577,1.1433,0.7602,1.3064,1.1996,1.2646,1.2445,1.1270,1.2659
biddle_2,1.0573,1.3310,0.8617,1.2483,1.1318,1.0681,1.0204,1.0348,1.0571,1.1666,1.3000,0.8741,0.9692,0.9653,1.0130,1.0261,0.9053,0.8150,1.1679,1.0200,1.0692,0.9666,1.1800,1.0766,1.2192,0.9697,0.8569,1.0975,1.2122,1.0992,0.9887,1.1474,0.6855,0.8227,1.0769,1.0514,0.9708,0.0000,0.7766,0.6413,1.0890,0.7301,1.2102,1.1146,0.7097,0.5707,0.8113,1.1184,0.8365,0.7587,0.6168,1.0639,0.8762,0.8214,0.8004,0.7300,1.1063,0.9280,1.0276,1.1305,0.8715,0.9645,0.8377,1.0786,1.2678,1.0022,0.9063,1.0025,1.1388,1.0886,1.1673,1.0429,0.8427,0.8912,0.9957,0.8323,0.9203,1.0680,1.0134,1.1769,1.1063,0.8960,0.8234,0.9902,1.0608,1.1850,1.1462,1.1251,1.0728,1.0058,1.0451,1.1172,1.1347,0.9705,1.0991,0.9176,0.8389,1.0241,1.0190,1.0898,1.2224,1.0272,0.9580,1.0494,1.1452,1.1399,1.1905,1.1047,0.8398,0.8261,1.0286,0.7993,1.1136,1.3031,1.1746,1.1482,1.1006,1.1013,1.2646,0.8962,1.1602,1.2773,1.0782,1.1670
biddle_3,1.2149,1.1615,0.8525,1.0012,1.0339,1.0648,0.9945,0.9813,1.1500,1.1393,1.2123,1.0946,1.0017,1.0572,1.1147,1.1340,0.5373,0.6438,0.7361,0.9045,0.8976,0.8608,0.6754,0.8153,0.7615,0.7060,1.0567,0.9570,1.0530,1.1124,1.1536,0.9090,0.6831,0.7688,1.2666,0.7880,0.7705,0.7766,-0.0000,0.4205,0.9367,0.8521,0.6648,1.0102,0.9717,0.7384,0.9772,1.2857,0.9285,0.7966,0.7958,1.0537,1.0395,0.7666,0.8557,0.8639,1.1471,1.0177,1.2352,1.0730,1.0457,1.1643,1.2534,1.0684,1.1972,1.0823,0.9470,1.3926,1.0834,1.2287,0.8760,1.1156,1.1428,1.1223,1.1580,1.0263,1.0131,1.2042,1.1065,1.1781,1.1493,1.0093,1.0466,1.0975,1.0809,1.1623,1.1093,0.8574,1.1321,1.1410,1.1524,1.2117,1.2364,1.3228,1.1291,1.2562,1.1106,1.0942,1.0732,1.1540,1.0235,0.9923,0.9891,0.8961,0.8707,0.8778,0.9624,0.9721,0.9741,0.9795,1.0729,0.7724,0.9242,0.9472,1.2127,1.1266,1.1140,0.9634,1.2833,1.2046,1.1832,1.2856,1.0932,1.1858
biddle_4,0.9972,1.0883,0.9475,1.0353,1.1144,1.1240,1.1291,1.1322,1.0972,1.2054,1.2688,1.0365,1.0015,1.0193,1.1748,1.2301,0.6544,0.6738,0.7382,0.9821,0.8508,0.9167,0.7341,0.9280,0.9183,0.7461,0.9952,1.0879,1.0564,1.1164,1.0835,0.8654,0.6526,0.8759,1.2542,0.7916,0.8277,0.6413,0.4205,0.0000,0.8589,0.8379,0.7975,0.9191,0.8897,0.6149,0.8521,1.2864,0.8296,0.6096,0.6180,0.9278,1.0171,0.8371,0.9180,0.9304,1.0720,1.1612,1.1575,1.2038,1.0489,1.0782,1.0909,1.1712,1.2916,1.1917,1.0654,1.2976,1.1046,1.1769,0.8664,1.1372,0.9273,1.0428,1.0918,1.0270,0.9709,1.2053,1.2287,1.2143,1.0212,0.8865,0.9071,1.0589,1.0459,1.1405,1.0206,0.9674,1.2445,1.0481,1.0841,1.2358,1.1559,1.1439,1.1378,1.2030,0.9142,1.0847,1.0153,1.0921,1.0762,0.9624,0.9705,0.9852,0.9859,0.9152,0.9517,1.0878,0.9041,0.9339,1.1383,0.8686,1.0728,1.1160,1.2451,1.0909,1.0352,0.9563,1.2243,1.1334,1.0847,1.2845,1.0188,1.0884
gregg_1,0.8158,0.9898,1.0835,0.7240,0.9740,0.9370,0.9881,0.6643,0.9624,0.9444,0.9167,1.0547,0.7134,0.8829,1.0762,1.0711,0.8342,1.0694,0.6823,1.0705,0.9086,1.0502,0.8145,0.9781,1.0074,0.9672,1.2284,0.6075,0.7191,0.7686,0.9803,0.6867,1.2389,0.9980,1.2507,1.0465,1.0645,1.0890,0.9367,0.8589,0.0000,0.9104,0.6019,0.5507,1.1684,1.1570,1.2272,1.1012,1.0735,1.1148,1.2130,1.1464,1.0713,1.2349,1.0410,1.2047,0.7660,1.1919,0.8050,1.1004,1.0744,1.0708,1.2400,1.0120,0.9489,1.1477,1.0540,1.0405,0.9186,1.0043,1.0406,1.1531,1.2314,1.1146,1.1421,1.1893,0.9713,1.0864,1.0523,1.0979,0.8026,1.0844,0.7383,1.0368,1.2982,1.1640,0.8796,0.7718,1.1084,1.0647,1.1348,1.0809,0.9886,1.2048,0.9469,1.0786,0.9267,0.9704,0.9520,1.0125,0.9274,1.3348,1.3182,1.2708,0.9223,0.7851,0.9792,1.0954,1.2994,1.1810,1.0293,1.0195,0.9025,0.8415,0.9797,0.9095,0.9297,1.0988,0.9086,1.0245,0.8279,1.0173,0.9374,0.8284
gregg_2,1.1694,0.8198,0.7420,0.9585,1.1200,1.2313,1.2299,1.1282,1.1691,1.3089,1.1591,1.1245,1.0311,1.0151,0.8916,1.0704,0.9175,0.5847,0.9755,1.0964,0.8902,0.8142,0.8600,1.0109,0.8995,0.8478,0.7035,0.9612,1.1603,0.8480,1.0443,1.0149,0.7773,0.8169,1.1048,1.0355,0.8463,0.7301,0.8521,0.8379,0.9104,-0.0000,0.7370,0.8887,0.6627,0.6581,0.8931,1.2210,0.7540,0.7225,0.8234,1.1639,0.8690,0.8745,0.7291,0.7081,1.1832,1.2358,0.8515,1.2912,0.8319,0.9044,0.9281,1.0705,1.0159,0.9979,0.9400,1.1170,0.8900,1.0165,0.9741,1.0586,0.7071,0.8212,1.1475,0.9801,0.9682,1.2000,1.2396,1.3469,0.8157,0.6125,1.0848,0.7911,1.0846,1.2446,1.1761,1.0080,1.2854,1.2511,1.3223,1.4109,1.1283,1.0368,1.2217,1.0427,1.0656,0.9701,0.9382,0.9723,1.1658,1.0835,0.8761,1.1033,1.0902,1.0012,1.3948,1.1373,0.8716,1.1205,1.2327,0.9251,1.1942,1.0450,1.1968,0.9668,0.8931,1.1192,1.1492,1.0840,1.1562,1.0926,0.8759,1.1588
gregg_3,1.0151,0.8403,0.7574,0.7617,0.9561,1.0105,1.0595,0.9854,1.0274,1.0717,1.0027,1.1214,0.9195,0.9764,0.9884,1.0791,0.7248,0.8289,0.4545,0.9060,0.8261,1.0055,0.5778,1.0421,0.7297,0.8117,1.1954,0.8082,0.9091,0.7859,1.2960,0.7077,1.0507,1.0207,1.2388,0.7953,0.7531,1.2102,0.6648,0.7975,0.6019,0.7370,-0.0000,0.6236,1.0324,1.0863,1.0999,1.2489,0.9263,0.9142,0.9889,1.2027,1.0293,0.9882,0.8605,0.9289,0.9064,1.3049,0.9284,1.1804,1.0277,1.0247,1.3250,0.9515,1.0135,1.0467,1.0262,1.2421,0.8636,0.9879,0.7708,0.9886,1.1228,1.1704,1.2244,1.2434,1.0491,1.1853,1.2061,1.2669,0.9426,1.0837,1.1565,1.0446,1.2286,1.1924,0.9783,0.7129,1.2030,1.2511,1.3618,1.3060,1.2366,1.1982,1.1019,1.1271,1.1041,1.1383,1.0384,1.0704,0.9550,1.0468,1.0326,1.0282,0.8278,0.6729,1.0077,0.9959,1.2037,1.2920,1.0047,0.9798,0.9516,0.9433,1.2054,0.9274,0.9296,0.8994,1.1245,1.1199,1.1096,1.0973,0.9447,1.1038
gregg_4,0.9037,0.8774,0.8240,0.7489,0.9611,0.9847,0.9184,0.9664,0.8335,1.0294,0.9422,1.1142,1.0656,1.0920,1.1169,1.1642,0.8748,0.9931,0.7254,0.9649,0.7920,1.0739,0.8813,1.1512,0.8211,0.9585,0.9955,0.6675,0.8702,0.8191,1.1521,0.6364,1.1644,0.9569,0.9073,0.8154,0.8769,1.1146,1.0102,0.9191,0.5507,0.8887,0.6236,0.0000,0.9712,1.1277,1.1156,1.0877,0.8948,0.9607,0.9387,1.2352,1.1207,1.1229,0.9905,1.0769,0.8360,1.1665,0.9055,1.2547,0.9968,0.9797,1.1371,1.0644,0.9053,1.1864,1.0597,1.0873,0.7822,1.0227,1.0603,1.0404,0.9876,1.0977,1.1611,1.0873,1.0748,1.1245,1.1092,1.1463,0.9291,0.9732,1.1445,1.0469,1.2778,1.1998,0.8088,0.7694,1.2039,1.0750,1.1845,1.1775,1.1083,1.1790,0.9312,1.0877,1.0598,1.0332,0.9582,1.0785,1.0544,1.1997,1.2613,1.0736,0.7663,0.7044,1.0147,1.0045,1.1300,1.2777,1.0913,1.1272,1.1944,1.1228,1.0577,0.7902,0.8059,1.0118,0.8512,1.0370,0.8310,0.9204,0.8381,0.8361
pattie_1,1.1073,0.9530,0.8341,1.0057,1.0928,1.2247,1.1352,1.2038,1.1347,1.0137,1.1027,1.0002,1.1661,1.0403,0.7618,1.1185,0.9443,0.6278,1.1289,1.0870,0.9381,0.8763,1.0054,1.1279,1.0859,1.0433,0.7153,1.1154,1.0437,0.9649,1.1265,0.9115,0.9904,0.9827,0.9054,1.0610,1.0151,0.7097,0.9717,0.8897,1.1684,0.6627,1.0324,0.9712,-0.0000,0.4165,0.4688,1.0171,0.8310,0.7158,0.9037,1.0097,0.7444,0.8204,0.7673,0.8240,1.2468,1.1185,1.1129,1.0903,0.8320,1.0891,0.9391,1.1362,1.0546,1.0291,1.0192,0.9488,0.9969,0.9628,1.0346,0.9443,0.8544,0.8927,1.0078,0.9309,0.8864,1.1134,0.9152,1.1182,0.9728,0.7880,1.0245,0.8887,1.1247,1.0201,1.1453,1.0971,1.2069,1.0997,1.2057,1.0980,1.1105,0.9479,1.1265,1.0134,1.1132,1.1182,1.0949,1.1346,1.1473,1.1738,1.0879,1.0971,1.2251,1.1468,1.1780,1.1352,0.7907,1.0758,1.0782,1.0491,1.1072,1.0218,1.2059,0.8554,0.7706,1.1023,1.0023,0.9326,1.0748,0.9313,0.7660,1.0778
pattie_2,1.1747,1.1662,0.8812,1.1773,1.2671,1.2290,1.1659,1.2678,1.2796,1.2204,1.2479,0.8373,1.1200,1.0441,0.9194,1.1120,0.8069,0.5181,1.0338,1.0329,0.8339,0.7465,0.9825,0.9885,1.0396,0.9891,0.7699,1.1639,1.1492,1.1304,1.0680,1.0179,0.6482,0.9128,1.0162,0.9700,0.9568,0.5707,0.7384,0.6149,1.1570,0.6581,1.0863,1.1277,0.4165,0.0000,0.5432,1.1336,0.8045,0.6214,0.7457,0.8846,0.9217,0.7234,0.7296,0.6023,1.2982,0.9699,1.1663,1.0415,0.8367,1.1302,0.8989,1.1460,1.0996,1.0018,0.9040,1.0735,1.0707,1.0145,1.0237,1.0906,0.8011,0.9607,1.0214,0.8404,0.9863,1.2009,1.0664,1.2182,0.9915,0.7764,1.0011,0.8747,0.9870,1.0448,1.2025,1.1123,1.1778,1.0669,1.1464,1.2510,1.1537,1.0791,1.2596,1.0612,1.1598,1.1827,1.1141,1.0849,1.1871,1.0263,1.0493,1.1284,1.2224,1.1024,1.3045,1.1021,0.6967,0.8439,1.1594,0.8845,1.0802,1.0764,1.2088,1.0032,0.9056,1.0768,1.2499,1.1086,1.2230,1.1924,0.8770,1.2268
pattie_3,0.8937,0.7929,0.8087,1.0149,1.0828,1.1286,1.1974,1.2774,1.0597,1.0640,1.0436,1.0135,0.9581,0.8360,0.7579,1.0354,1.1346,0.6914,1.0756,1.1792,0.7694,0.7945,0.9543,0.8937,1.1458,1.0219,0.7518,1.0916,1.0321,1.0948,0.9600,0.9946,1.0588,1.0404,0.9257,1.2274,1.1242,0.8113,0.9772,0.8521,1.2272,0.8931,1.0999,1.1156,0.4688,0.5432,0.0000,0.8799,0.9114,0.9019,0.9066,0.9119,0.9008,0.9704,0.9280,0.9163,1.1221,0.9917,1.1969,1.0164,1.0098,1.0774,1.0371,1.1687,0.9277,1.0143,0.9597,0.9072,0.9914,0.9490,0.9872,0.8876,1.0103,1.1251,1.1029,0.9979,1.1687,1.0896,1.1739,1.0813,1.0835,0.9811,0.9901,0.8418,0.9735,1.0604,1.1224,1.1588,1.1732,1.0144,1.0434,1.0527,1.0398,1.0191,1.1076,0.9695,1.0777,1.0833,0.9988,1.0832,1.0556,1.0704,1.0525,1.0838,1.0436,1.2125,1.0422,1.1469,0.9394,0.8815,1.0167,1.0717,1.1072,1.0459,1.0186,0.8264,0.7656,1.0727,0.9694,0.9635,0.9243,1.0233,0.7530,0.9194
pattie_4,0.9027,0.9376,1.0347,0.9763,0.8679,0.7584,0.7988,0.8993,0.9078,0.8731,0.9413,0.7543,0.9374,0.7533,0.6963,0.6992,1.3695,1.1337,1.2414,1.1377,0.9914,0.9398,1.2492,0.8857,1.1544,0.9841,1.1401,0.9413,1.0392,1.1992,0.7768,1.2720,1.0170,1.0183,0.6474,1.1834,1.2819,1.1184,1.2857,1.2864,1.1012,1.2210,1.2489,1.0877,1.0171,1.1336,0.8799,0.0000,1.2709,1.1637,1.0934,0.7700,1.1109,1.1534,1.1633,1.2162,1.1316,0.7684,1.0180,0.8916,1.1620,1.1347,1.0816,1.1120,0.8713,0.9722,1.1184,0.7685,1.0024,1.0126,1.0974,0.9234,1.1225,1.0565,1.0063,0.9999,0.9952,0.7746,0.9259,0.7567,1.1175,1.1242,0.9197,0.9549,0.9706,0.8828,1.0843,1.0621,0.8574,0.8874,0.8318,0.7160,0.7633,0.8973,0.8468,1.0552,1.1161,1.1111,1.2672,1.0869,1.1608,1.1770,1.2500,1.1515,1.0296,1.2864,0.9672,1.1644,1.2032,1.0970,0.8788,1.1414,0.8591,0.8403,0.5889,0.9212,0.9214,1.1130,0.7181,0.8539,0.8358,0.6983,0.9223,0.8381
tjames_1,1.0687,1.0562,1.0354,1.2520,1.1666,1.1753,1.1252,1.2663,1.0843,1.2117,1.0493,1.0453,1.1759,1.3048,1.3101,1.2249,0.7449,0.7362,0.7542,0.7120,0.7852,0.8659,0.7707,0.9974,0.9668,1.0203,0.6244,1.1844,1.1024,0.8892,1.2204,0.8537,0.7404,0.9080,1.0607,0.8486,0.6199,0.8365,0.9285,0.8296,1.0735,0.7540,0.9263,0.8948,0.8310,0.8045,0.9114,1.2709,0.0000,0.5388,0.6127,1.0183,0.8747,0.6875,0.7795,0.6399,1.0629,1.1285,1.0519,1.2995,0.6360,0.8295,0.7458,0.8542,1.0553,0.8737,0.9600,1.0984,1.0049,0.9956,0.7761,1.0943,0.8223,1.1329,1.1485,0.9805,0.9842,1.2497,1.3372,1.3181,1.0124,0.9643,1.1354,0.8613,1.0031,1.2380,0.9511,1.1251,1.3506,1.3041,1.1741,1.4412,1.2137,1.0015,1.2822,1.0476,0.8777,1.0018,0.8639,0.9632,0.9667,0.8287,0.9538,0.9388,1.0758,0.7592,1.0837,0.9103,0.8835,1.0539,1.1709,0.8561,1.3810,1.2132,1.3653,1.0595,1.0388,0.6020,1.2172,1.0387,1.2599,1.1032,1.0154,1.2540
tjames_2,1.0003,1.0509,0.8253,1.1240,1.2183,1.2263,1.0898,1.2166,1.1501,1.3303,1.2235,0.9902,1.1382,1.2097,1.1755,1.2087,0.7036,0.6434,0.8398,0.7920,0.8753,0.8884,0.8531,0.8746,1.0534,1.0203,0.7541,1.3520,1.1650,1.0147,1.1249,0.9156,0.6740,0.8740,1.1181,0.8860,0.6347,0.7587,0.7966,0.6096,1.1148,0.7225,0.9142,0.9607,0.7158,0.6214,0.9019,1.1637,0.5388,0.0000,0.5588,0.8852,0.9750,0.6952,0.8377,0.7136,1.2263,1.1569,1.0388,1.3627,0.8539,1.0233,0.7607,0.9027,1.1523,1.0403,0.9952,1.1249,0.9950,1.0847,0.8584,1.1437,0.8062,1.1000,1.2129,0.8608,1.0445,1.2008,1.2148,1.3630,1.0314,0.8607,1.1078,0.9789,0.9189,1.1840,1.1490,1.0705,1.3328,1.0737,1.2073,1.3483,1.2077,1.1281,1.2081,1.1566,0.8881,1.1189,0.9358,0.9662,0.9110,0.8482,0.8376,0.9134,1.1087,0.8890,1.0643,1.0637,0.7656,0.9792,1.1198,0.8340,1.3072,1.0213,1.2941,0.9375,0.9050,0.8047,1.3045,1.0090,1.2556,1.2501,0.8747,1.2563
tjames_3,1.1085,1.1580,0.8530,1.1223,1.0712,1.0989,1.0646,1.1210,1.0968,1.2340,1.2966,0.8805,1.1241,1.1572,1.2259,1.1403,0.9058,0.8777,0.9508,0.9967,0.8866,1.0522,0.9518,0.9957,1.0392,0.9123,0.8655,1.2318,1.2156,1.0049,0.9551,1.0466,0.5899,0.8569,0.9187,0.9723,0.9723,0.6168,0.7958,0.6180,1.2130,0.8234,0.9889,0.9387,0.9037,0.7457,0.9066,1.0934,0.6127,0.5588,0.0000,0.6859,1.0227,0.8303,0.8365,0.8209,1.1340,1.0096,1.1613,1.1848,0.8822,0.9331,0.7637,1.2306,1.1988,0.9786,0.9572,1.1343,1.2081,1.0685,1.0660,1.1085,0.8156,0.9689,1.0192,0.8129,0.9293,0.9889,1.0635,1.0664,1.1714,0.8838,1.0885,0.9755,0.7787,1.0228,1.0202,1.1326,1.0783,1.0221,0.9364,1.1867,1.1178,0.9742,1.1229,1.0469,0.9871,1.1232,1.0647,1.2449,1.1448,0.8826,0.9013,0.9176,1.1367,1.0638,1.1564,1.1783,0.9621,0.9036,1.1685,0.7507,1.2389,1.2238,1.1576,1.0024,0.9912,0.9685,1.2128,1.0116,1.1988,1.1553,0.9937,1.1987
tjames_4,0.9875,1.0245,1.0926,1.1113,0.8773,0.9044,0.8745,0.9171,1.0069,0.8026,1.0606,0.8626,0.8993,1.0138,1.0959,0.9027,1.1376,1.1328,1.2309,1.1850,0.9290,1.0328,1.1357,0.8316,1.0869,1.0214,1.0586,1.2832,1.0809,1.0795,0.7371,1.1570,0.7985,1.0454,0.6719,1.1286,1.2022,1.0639,1.0537,0.9278,1.1464,1.1639,1.2027,1.2352,1.0097,0.8846,0.9119,0.7700,1.0183,0.8852,0.6859,-0.0000,1.0715,0.9917,1.0021,1.0565,1.1847,1.0753,1.2159,0.7903,1.0810,0.9912,0.9668,1.2469,1.0797,1.1291,1.1726,1.0232,1.1546,1.1383,1.2345,1.2336,0.9789,0.9281,0.8611,0.8605,0.9640,0.8091,0.8094,0.7756,1.1441,0.8188,0.9946,1.0296,0.8224,0.6733,1.0155,1.0783,0.8015,0.7836,0.7558,0.7673,0.7785,0.8841,0.8887,1.1514,1.2686,1.2182,1.2302,1.2873,1.0628,1.0473,1.1937,1.2188,1.1535,1.2791,1.0837,1.2444,1.1119,1.0017,1.1632,0.8178,0.7824,0.8628,0.7350,0.9203,0.8903,1.0981,1.0189,0.8764,1.0069,1.0243,0.8617,1.0112
