,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
irving_2,1.0524,1.0540,1.0215,1.1045,1.1277,1.0899,1.0988,1.1054,1.1786,1.1509,1.1304,1.0081,1.1460,1.1321,1.0243,1.0790,0.9168,0.8194,0.9573,0.9830,1.0086,0.9503,0.9577,1.0603,0.9764,1.0387,0.9509,1.1362,1.0560,0.9273,1.0859,1.0414,0.8723,0.9919,1.1321,1.1042,0.9685,0.8800,0.8792,0.8492,1.0552,0.9270,0.9977,0.9605,0.9131,0.7861,1.0044,1.0660,1.0056,0.8580,0.9639,1.0493,0.7926,-0.0000,0.5034,0.5414,1.1001,0.9255,1.0804,0.9816,0.9344,1.0063,0.8816,1.0586,1.1175,0.9777,0.8754,1.1577,1.0773,0.9409,1.0278,1.0854,0.9133,0.9537,0.9277,0.9031,1.0321,1.0503,0.9575,1.1182,1.0336,1.0292,1.1332,1.0332,1.0100,1.0121,1.0391,1.0812,1.0728,1.0276,1.0096,1.0728,1.1306,1.0379,1.1642,0.9632,1.0665,1.0356,1.0470,1.0964,1.0735,0.9705,0.9843,1.0284,1.0501,1.0879,1.0279,1.0586,1.0103,0.9805,0.9675,1.0256,1.0521,0.9733,1.1370,1.0504,1.0238,1.0259,1.1095,1.0122,1.0636,1.1131,1.0136,1.0650
irving_3,1.1248,1.1170,1.0526,1.1149,1.2198,1.1114,1.1255,1.1304,1.1575,1.1698,1.1719,1.0668,1.1049,1.1151,1.0335,1.0680,0.8322,0.8295,0.8744,1.0480,0.9206,0.8903,0.9255,0.9765,0.8788,0.9923,0.9584,1.1356,1.0037,0.8814,1.0928,0.8942,0.8323,0.9345,1.1547,1.0289,0.9597,0.8994,0.8496,0.8436,0.9999,0.8504,0.9149,0.9742,0.9064,0.8322,1.0094,1.0546,0.9641,0.9197,0.9197,0.9919,0.8166,0.5034,0.0000,0.6372,1.0326,0.9917,1.0093,1.0253,1.0124,1.0485,0.9253,1.0678,1.1005,0.9721,0.9220,1.0917,1.0862,1.0761,1.0691,1.1289,0.9007,0.9295,1.0078,0.9344,1.0399,1.1288,1.0120,1.0879,1.0561,1.0151,1.1462,0.9811,0.9748,1.0418,1.0140,0.9536,1.0512,1.0901,1.0641,1.1084,1.1077,1.0779,1.1999,0.9734,1.0582,1.0326,1.0391,1.0464,1.0576,1.0056,1.0345,1.0275,1.0212,1.0127,1.0076,1.0746,1.0070,1.0015,1.0233,0.9988,1.0976,0.9282,1.1589,1.0672,1.0376,1.0242,1.0843,0.9293,1.0069,1.1260,1.0097,1.0083
irving_4,1.1320,1.1118,1.0584,1.0685,1.1714,1.0884,1.1014,1.0618,1.1766,1.1542,1.1261,1.0691,1.1091,1.0970,1.1108,1.0882,0.8859,0.7263,0.9570,1.0239,0.9618,0.9698,0.9862,0.9950,0.9111,1.0395,0.9523,1.1353,1.0995,1.0100,0.9794,1.0667,0.7895,0.9967,1.0964,1.0908,0.9707,0.7868,0.8419,0.8481,1.0446,0.8360,0.9786,1.0309,0.9051,0.7345,0.9186,1.0686,1.0009,0.8946,0.8336,1.0573,0.8960,0.5414,0.6372,0.0000,1.0955,0.9913,1.0856,0.9921,0.9703,1.0553,0.8908,1.0695,1.1498,0.9982,0.9131,1.0795,1.0444,0.9790,1.0557,1.0647,0.8329,1.0163,0.9335,0.9622,1.0966,1.0820,1.0152,1.1532,1.0437,0.9891,1.1627,0.9571,0.8912,0.9772,1.0323,1.0092,1.0489,1.0298,1.0676,1.1145,1.1316,1.0683,1.1839,1.0431,1.0847,1.0635,1.1023,1.0422,1.0638,1.0175,0.9769,1.0086,1.0264,0.9852,1.0263,1.0865,0.9981,0.9531,0.9679,0.9944,1.0742,0.9975,1.1210,1.0228,0.9964,0.9867,1.0867,1.0049,1.0471,1.0926,0.9770,1.0431
bagby_1,0.8596,1.0522,1.0331,0.9170,0.9811,1.0092,0.9770,0.9223,1.0311,0.9207,0.9629,1.0204,1.0197,1.1219,1.0474,1.0796,1.1261,1.1099,1.0053,1.0394,0.9575,1.0347,0.9632,1.0866,0.9376,0.9896,0.9350,0.8495,0.7725,0.8820,0.9029,0.9340,1.1531,1.1007,1.0564,1.0009,1.0751,1.1499,1.1009,1.0867,0.8956,1.1330,1.0037,0.9461,1.1072,1.1771,1.1101,1.0132,1.0734,1.1597,1.1769,1.0317,0.9803,1.1001,1.0326,1.0955,0.0000,0.9294,0.8583,0.9399,1.0399,0.9907,1.0632,0.9753,0.8479,1.1242,1.1830,0.9741,1.0223,1.0898,1.1005,1.0596,1.0338,1.0220,1.0618,1.0995,0.9424,0.9504,0.9579,1.0247,0.8016,1.0458,0.9541,0.9907,1.0258,0.9756,0.9126,0.9379,0.8857,0.8681,0.9081,0.9550,0.9267,0.9530,0.8525,0.9234,0.9585,0.9094,0.9643,0.9964,0.9232,1.0527,1.0972,1.0740,0.8940,1.0002,0.9670,1.0430,1.0843,1.0476,1.0950,1.1315,0.9983,1.0337,0.8731,1.0176,1.0509,0.9687,0.8632,1.0154,0.8793,0.8968,1.0546,0.8807
bagby_2,0.9806,1.0754,1.0887,1.0757,0.9950,0.9848,1.0008,1.0020,1.0428,1.0573,1.1046,1.0042,1.1153,1.0249,1.0346,1.0078,1.0083,1.0408,1.0569,0.9224,0.9730,1.0080,1.0094,0.9932,0.9917,1.0642,1.0663,1.0579,0.9847,1.0337,0.9461,1.0313,1.0215,1.0093,1.0179,0.9938,1.0428,1.0362,1.1088,1.0945,1.0742,1.1366,1.1390,1.0702,1.0565,1.0575,0.9727,0.9085,1.0901,1.0146,1.0490,1.0525,0.9591,0.9255,0.9917,0.9913,0.9294,-0.0000,1.0009,0.9398,0.9232,0.9992,0.9651,0.9821,1.0386,1.0376,1.0405,1.0273,1.0732,1.1401,1.0913,1.0457,0.9434,0.8874,0.9026,0.9187,0.9519,0.8735,0.9028,0.9294,1.0706,1.0736,1.0744,1.0608,0.8419,0.7733,0.9757,1.1347,0.9266,0.8735,0.7811,0.9369,0.9891,1.0451,0.9668,0.9660,0.9997,1.0166,1.0074,1.0148,1.0544,1.0381,1.0199,1.0311,1.0671,1.0783,1.0413,1.0046,1.0758,1.0352,1.0408,1.0484,0.8792,1.0528,1.0002,1.1296,1.1456,1.0287,1.0757,1.0854,1.0658,1.0579,1.1539,1.0674
bagby_3,0.8838,1.0325,0.9820,0.9850,1.0116,1.0441,1.0006,0.8634,1.0385,0.9764,0.9706,1.0434,1.0252,1.0325,1.0822,1.0566,1.0524,1.0664,1.0804,1.1052,0.9689,1.0161,1.0477,0.9882,1.0641,1.0540,1.1188,0.9606,0.8585,0.9098,0.9075,0.9368,1.0890,1.0763,1.0643,1.0823,1.1213,1.1206,1.1244,1.1582,0.9632,0.9801,0.9703,1.0046,1.0953,1.0803,1.0412,0.9455,1.0918,1.0600,1.0637,1.0308,1.0879,1.0804,1.0093,1.0856,0.8583,1.0009,0.0000,0.9132,1.0206,1.0211,1.0669,1.1013,0.9901,1.0267,1.1472,0.9625,1.0873,1.0239,1.0138,1.0769,0.9518,0.8826,0.9678,0.9954,1.0207,0.9821,1.0250,1.0104,0.9228,0.9672,0.9595,0.9494,0.9221,0.8580,1.0171,0.9764,0.9425,0.9334,0.9099,0.9620,0.9603,0.9921,0.9602,0.9406,0.9718,0.9225,0.9681,0.8980,0.9776,1.0103,1.0044,1.0180,1.0069,0.9429,0.9401,1.0536,1.0318,1.0227,1.0234,0.9801,0.9522,1.0431,0.9689,0.9655,0.9543,1.0558,0.9595,0.9507,1.0173,0.9204,0.9497,1.0177
bagby_4,0.9513,1.0792,1.0592,1.0098,0.9357,0.8539,0.9411,0.8923,1.0174,0.7933,1.0259,1.0399,1.1182,1.0623,1.0082,0.9974,1.1856,1.1070,1.1384,1.1703,1.0199,1.0540,1.1098,1.0487,1.1080,1.0706,1.0886,1.0818,0.9443,0.9902,0.9002,1.0143,1.0867,1.0678,1.0920,1.1522,1.1997,1.0827,1.0297,1.1459,1.0829,1.0828,1.1060,1.1654,1.0732,1.0653,1.0180,0.9423,1.1546,1.0989,1.0548,0.8978,1.1215,0.9816,1.0253,0.9921,0.9399,0.9398,0.9132,-0.0000,0.9884,1.0161,1.0697,1.1608,1.0191,1.0742,1.0668,1.0812,1.1402,1.0940,1.0921,1.1409,1.0445,0.8096,0.7205,0.9213,0.8700,0.7727,0.6723,0.7503,1.0300,1.0022,0.9648,1.0088,0.8338,0.7036,0.8736,1.0310,0.7600,0.7523,0.7496,0.7486,0.9033,0.9983,0.8867,0.9733,1.1762,1.1427,1.1691,1.1660,1.0480,1.1096,1.1423,1.0872,1.0900,1.1596,1.0808,1.1073,1.0396,1.0319,1.0272,1.0271,0.7423,0.8792,0.8982,0.9960,1.0113,1.1033,0.9952,0.9416,1.0254,0.9690,1.0122,1.0222
cooke_1,0.9907,1.0380,0.9895,1.0558,1.0243,1.0796,1.0837,1.0375,1.0879,1.1036,1.1642,1.0008,0.9934,1.0562,1.0224,1.0105,1.0445,1.0412,1.1019,0.9269,1.0563,0.9876,0.9708,1.0091,0.9828,1.0120,0.9539,1.0262,0.9754,1.0756,0.9946,1.0363,0.9948,0.9761,1.0108,0.9904,0.9653,0.9772,1.0422,0.9884,1.0385,1.0784,1.1013,1.0454,0.9588,0.9493,0.9857,1.1094,0.9435,0.9736,0.9097,1.0360,0.9144,0.9344,1.0124,0.9703,1.0399,0.9232,1.0206,0.9884,0.0000,0.7340,0.8275,0.9350,1.0188,0.9754,0.9563,1.0200,0.9784,1.0308,1.0544,1.0014,0.9259,0.9772,0.9391,0.9904,0.9537,0.9579,0.9333,1.0634,0.9660,0.9269,0.9079,0.9363,0.9163,1.0365,1.0760,1.1241,1.0543,1.0530,0.9958,1.1265,1.1247,0.9754,1.0937,0.9507,0.9603,1.0302,0.9803,0.9616,1.0380,0.9586,0.9353,1.0097,1.0905,0.9993,1.0681,1.0244,1.0269,1.0059,1.0175,1.0701,1.1178,0.9994,1.0641,1.0355,0.9920,1.0723,1.0803,0.9993,1.0224,1.1054,0.9868,1.0179
cooke_2,1.0539,1.0007,1.0588,1.0350,1.0722,1.0602,1.0668,1.0271,0.9648,1.0589,1.0266,1.0132,1.0045,0.9467,0.9709,1.0155,1.0870,0.9773,1.0241,0.9655,1.1154,1.1144,0.9856,1.0089,0.9598,0.9269,1.0176,1.0892,1.0826,0.9922,0.9642,1.0669,1.1169,1.0165,1.0511,0.9845,1.0011,1.0566,1.0465,1.0558,1.0053,1.0282,1.0550,0.9606,1.0541,1.0576,1.0423,1.0864,1.0219,0.9537,0.8858,0.9982,0.9615,1.0063,1.0485,1.0553,0.9907,0.9992,1.0211,1.0161,0.7340,-0.0000,0.8485,0.7929,0.9108,0.9089,0.9487,1.0445,0.9593,1.0025,1.0120,0.9698,0.9831,0.9747,0.9721,0.9989,0.9928,1.0066,0.8283,1.0297,1.0482,1.0697,0.9798,0.9912,1.0228,1.0200,0.9198,1.0785,1.0065,1.0064,1.0170,1.0194,1.0496,0.9690,1.0959,0.9031,0.9121,0.9740,0.9143,0.9962,0.9725,0.9929,0.9955,1.0171,1.0604,0.9490,1.0866,1.0660,1.0240,0.9963,1.0591,1.0216,1.0667,1.0782,1.0859,1.0564,1.0524,0.9563,1.0866,0.9876,1.0155,1.1217,1.0505,1.0145
cooke_3,1.1253,1.0580,1.1156,1.1004,1.1151,1.1413,1.0629,1.1317,1.0966,1.1502,1.1811,0.9561,1.1324,1.0830,1.0502,1.0453,1.0147,0.9602,1.0956,0.9543,1.1084,1.0475,1.0558,1.0425,0.9508,1.0226,0.9035,1.0831,1.0868,1.0638,1.0367,1.0743,0.9947,1.0049,1.0311,0.9750,1.0025,0.8981,1.0071,1.0172,1.1039,0.9329,1.1305,1.0568,0.9147,0.9109,0.9742,1.0612,0.9046,0.8617,0.8436,0.9116,0.9305,0.8816,0.9253,0.8908,1.0632,0.9651,1.0669,1.0697,0.8275,0.8485,-0.0000,0.9134,1.0003,0.9032,0.8838,0.9707,1.0613,1.0309,0.9880,1.0475,0.8822,0.9560,0.9904,0.8421,1.0133,0.9843,1.0296,1.0584,1.0272,0.9053,1.0439,0.9203,0.9711,1.0091,1.0376,1.1248,1.0558,1.1040,1.0030,1.0701,1.0394,0.9376,1.0469,0.9924,0.9351,1.0431,1.0408,1.0247,1.0342,0.9518,0.9773,1.0339,1.0068,1.0414,1.0594,0.9863,0.8769,0.8595,0.9603,0.9998,1.0956,1.1309,1.0601,1.0762,1.0720,0.9463,1.0783,1.0130,1.0560,1.0712,1.0685,1.0529
cooke_4,1.0330,0.9911,1.0666,1.0658,1.0919,1.0776,1.0519,1.1176,0.9317,1.0445,1.0472,1.0193,0.9043,0.9764,0.9645,1.0122,0.9464,1.0380,0.9323,0.6997,1.0780,1.1243,0.9936,1.0473,0.9608,1.0576,0.9423,1.0319,1.0964,1.0453,1.1262,1.0461,1.0419,1.0145,1.0336,0.8145,0.7736,1.0285,1.0481,1.0833,1.0251,1.0670,1.0146,1.0579,1.0619,1.0804,1.0838,1.0813,0.9180,1.0024,1.0928,1.0766,0.9560,1.0586,1.0678,1.0695,0.9753,0.9821,1.1013,1.1608,0.9350,0.7929,0.9134,0.0000,0.9268,0.9168,0.9532,0.9069,0.9525,0.9582,0.9371,0.9035,1.0753,1.1587,1.1360,1.0824,1.0901,1.0780,1.1004,1.0521,1.0694,1.0733,1.0214,1.0907,1.1572,1.1809,1.0832,1.0870,1.1502,1.1616,1.1761,1.1256,1.0979,1.0089,1.1132,1.0054,0.9130,0.9044,0.7857,0.8903,0.8601,0.8559,0.8758,0.9442,0.9561,0.8312,1.0017,0.7175,1.0387,0.9523,0.9699,0.9815,1.0856,1.1010,1.0683,1.0682,1.0577,0.9315,1.1131,1.0410,1.0669,1.1158,1.0520,1.0679
cooke_lee_1,0.8677,0.8639,0.8949,0.9398,0.9502,0.9787,0.9096,1.0050,0.9257,0.9551,0.9407,0.9745,0.9077,0.9286,0.8875,0.9752,1.1304,1.1443,1.0772,1.0467,1.0483,1.0774,1.0092,1.0189,1.0027,1.1058,1.0080,0.9854,1.0075,1.0182,1.0074,1.0180,1.1817,1.1447,1.0107,1.0613,1.0597,1.1495,1.1524,1.1504,1.0421,1.1020,1.0678,0.9343,1.0797,1.1045,0.9804,0.9274,1.0880,1.1597,1.1501,1.0447,1.0453,1.1175,1.1005,1.1498,0.8479,1.0386,0.9901,1.0191,1.0188,0.9108,1.0003,0.9268,0.0000,0.9243,0.9858,0.7692,0.8553,0.8533,0.9896,0.8957,1.0637,1.0676,1.0651,1.0097,1.0099,1.0019,1.0288,0.9858,0.9464,0.9683,0.8872,0.9401,1.0879,1.0884,1.0220,1.0053,1.0425,1.0439,1.0270,0.9912,0.8386,0.8464,0.9112,0.8923,0.9829,0.9890,1.0102,1.0032,1.0652,1.0573,1.0715,1.0161,1.0035,1.0903,0.9959,0.9863,0.9968,1.0616,0.9349,1.0520,1.0764,0.9982,0.9557,0.9971,0.9931,1.0072,0.9855,1.0158,1.0085,0.9694,1.0126,1.0079
cooke_lee_2,1.0529,1.0271,1.0486,1.0307,1.1150,1.1250,1.0965,1.1436,1.0064,1.0191,1.0967,0.9907,1.0063,1.0046,1.0171,1.0549,0.9879,0.9495,0.9948,0.9879,1.0551,0.9994,1.0515,1.0334,0.9489,1.0061,1.0004,1.0722,1.1265,1.0345,1.0538,1.0686,1.0052,0.9967,1.0137,1.0415,0.9902,1.0290,0.9860,1.0347,1.0730,0.9216,0.9980,1.0767,1.0045,1.0118,0.9889,1.0829,1.0037,0.9853,0.9362,1.0565,1.0425,0.9777,0.9721,0.9982,1.1242,1.0376,1.0267,1.0742,0.9754,0.9089,0.9032,0.9168,0.9243,0.0000,0.5367,0.9444,0.9738,0.9160,0.9199,0.9498,1.0233,1.0979,1.0188,0.9823,1.0777,1.1098,1.0625,1.0764,1.0942,0.8973,0.9882,0.9858,1.0381,1.0754,1.0554,0.9943,1.1270,1.1795,1.1278,1.0936,1.1429,0.9416,1.0913,0.9517,1.0477,1.0350,1.0129,1.0576,0.9747,1.0225,0.9387,0.9828,1.0169,0.9706,1.0089,0.9736,0.7068,0.9152,0.7354,0.9263,1.1033,0.9738,1.1063,0.9928,0.9616,0.8266,1.0529,1.0540,1.0195,1.0650,0.9455,1.0202
cooke_lee_3,1.0898,1.0479,0.9931,1.0549,1.0891,1.1362,1.0589,1.1303,1.0517,1.0923,1.1265,1.0111,1.0516,0.9914,0.9999,0.9661,0.9289,0.8942,0.9988,1.0133,1.0567,0.9924,1.0093,0.9367,0.9465,1.0547,0.9623,1.0243,1.1016,1.0647,1.0309,1.0136,0.9451,0.9525,1.0945,1.0158,1.0027,1.0271,0.9061,1.0359,1.0062,0.9498,1.0256,1.0747,0.9997,0.9165,0.9475,1.0664,1.0265,1.0007,1.0000,1.1187,1.0478,0.8754,0.9220,0.9131,1.1830,1.0405,1.1472,1.0668,0.9563,0.9487,0.8838,0.9532,0.9858,0.5367,-0.0000,0.9139,0.9391,0.9407,1.0221,1.0046,0.9814,1.0882,1.0095,0.9402,1.0877,1.1117,1.0699,1.0625,1.0715,0.9453,0.9680,1.0117,1.0920,1.1543,1.0355,1.0545,1.1203,1.1339,1.1433,1.1072,1.1360,1.0095,1.1298,0.9424,1.0842,1.0207,1.0542,1.0400,0.9603,1.0197,0.9566,0.9682,0.9491,1.0329,1.0061,0.9575,0.8337,0.9677,0.7338,0.9545,1.0717,0.9417,1.0776,1.0753,1.0504,1.0460,1.0333,1.0374,1.0019,1.0506,1.0355,1.0023
cooke_lee_4,0.9384,0.9367,1.0630,1.0438,0.9960,1.0361,1.0204,0.9875,0.9090,0.9650,0.9365,0.9521,0.9792,0.9247,0.9653,0.9874,1.1267,1.0943,1.0834,0.9366,1.0577,1.0676,1.0815,1.0507,1.0479,1.0647,1.0484,1.0210,1.0308,1.0627,0.9871,1.0636,1.1436,1.0913,0.9375,0.9881,1.0055,1.0579,1.1575,1.1565,1.0560,1.0613,1.0529,1.0116,0.9941,1.0365,1.0352,0.9139,1.0237,1.0233,1.0499,1.0255,1.0700,1.1577,1.0917,1.0795,0.9741,1.0273,0.9625,1.0812,1.0200,1.0445,0.9707,0.9069,0.7692,0.9444,0.9139,0.0000,1.0332,0.9840,1.0265,0.9513,1.0031,1.0576,1.0320,1.0633,1.0377,0.9898,1.0472,1.0150,1.0493,0.9836,0.8021,0.9731,1.0882,1.1176,1.0095,1.0659,1.0529,1.0227,1.0909,0.9905,0.9334,0.8478,0.9817,0.8218,0.9129,0.9498,0.9323,0.8787,1.0186,1.0256,0.9938,1.0351,1.0504,1.0280,0.9607,0.9578,0.9278,1.0438,0.9369,0.9868,1.0119,1.0081,0.9024,1.0997,1.0997,1.0825,0.9660,0.9358,0.9419,1.0005,1.0980,0.9431
davis_1,0.9397,0.8832,0.8295,0.7210,1.0691,1.0899,1.1128,1.0599,0.9371,1.0455,0.9737,1.0201,0.8295,0.7778,0.8331,0.8976,0.9291,0.9863,0.9610,0.9678,1.0133,1.0638,0.9543,1.1488,0.9864,1.0077,0.9913,0.8668,1.0499,0.9728,1.0718,1.0295,1.0975,1.0590,0.9854,0.9092,0.8644,1.0587,0.9538,1.0424,0.9659,0.9701,0.9303,0.8752,1.0842,1.0736,0.9889,1.0535,0.9714,1.0266,1.0502,1.0501,1.0232,1.0773,1.0862,1.0444,1.0223,1.0732,1.0873,1.1402,0.9784,0.9593,1.0613,0.9525,0.8553,0.9738,0.9391,1.0332,0.0000,0.8502,0.7056,0.8318,1.0399,1.1291,1.1626,1.1208,1.0225,1.1472,1.1254,1.1332,0.9510,1.0058,1.0428,0.9524,1.1103,1.1294,1.0577,0.9750,1.0899,1.1258,1.1592,1.1107,1.1155,1.0046,1.0592,1.0964,1.0189,1.0329,1.0532,1.0191,1.0439,1.0218,1.0239,0.9970,0.9676,0.9236,1.0013,0.9838,0.9841,1.0689,0.9366,1.0499,1.1124,1.0199,1.0146,0.9728,0.9665,0.9931,0.9550,1.0768,0.9772,0.9505,0.9698,0.9797
davis_2,0.9482,0.9081,0.8443,0.8802,1.0730,1.0266,1.0172,1.1290,0.8429,1.0043,0.8574,0.9570,0.8603,0.7829,0.8413,0.7961,1.1011,1.1086,1.0266,1.0259,1.0802,1.0993,1.0844,1.0605,1.0308,1.0922,0.9333,0.9770,1.1523,1.0172,1.0826,1.0674,1.1119,0.9593,1.0238,0.9988,0.9404,1.0677,1.0843,1.0956,0.9812,1.0044,0.9920,1.0271,0.9895,0.9889,0.9518,1.0317,1.0072,1.0879,1.0456,1.1282,0.9830,0.9409,1.0761,0.9790,1.0898,1.1401,1.0239,1.0940,1.0308,1.0025,1.0309,0.9582,0.8533,0.9160,0.9407,0.9840,0.8502,0.0000,0.8554,0.5099,1.0642,1.1573,1.1202,1.1562,1.1084,1.1289,1.0981,1.0650,0.9736,0.9063,0.9623,0.9853,1.1828,1.1521,1.0837,0.9931,0.9902,1.0760,1.1255,1.0126,1.0868,1.0494,1.0603,0.9989,1.0818,1.0074,1.1188,1.0515,1.0219,1.0312,0.9372,1.0007,0.9812,0.9581,0.9427,0.9478,1.0149,0.9340,0.8800,1.0088,1.0974,0.9744,1.0219,0.8942,0.8667,0.9662,0.8387,0.9518,0.9268,0.8145,0.8778,0.9157
davis_3,1.0398,0.8695,0.8045,0.8225,1.1446,1.1822,1.1313,1.1277,1.0087,1.0578,0.9836,0.9359,0.9282,0.9712,0.9331,0.9846,0.9679,0.9260,0.9362,0.9263,1.0301,1.0545,0.9472,1.0721,0.9487,0.9353,0.9859,0.9307,1.1287,0.9871,1.0109,1.0768,1.0052,1.0953,1.0236,0.9802,0.8524,1.0590,0.9835,1.0058,0.9505,0.9236,0.9464,0.9973,1.0142,1.0301,0.9726,1.0461,0.8759,0.9150,1.0035,1.0288,0.9379,1.0278,1.0691,1.0557,1.1005,1.0913,1.0138,1.0921,1.0544,1.0120,0.9880,0.9371,0.9896,0.9199,1.0221,1.0265,0.7056,0.8554,0.0000,0.8053,1.0524,1.1700,1.1883,1.1849,1.0207,1.1364,1.1561,1.1286,0.9537,1.0259,1.0427,1.0193,1.1133,1.0867,0.9636,0.9936,1.1356,1.1445,1.2108,1.1544,1.1561,1.0456,1.1505,1.0989,1.0228,0.9995,1.0328,1.0025,0.9274,0.9102,0.9048,0.9118,0.9329,0.8692,0.9279,0.9433,0.9353,1.0436,1.0257,0.9286,1.1258,1.0398,1.0325,0.9666,0.9594,0.9074,0.9586,1.0589,0.9557,0.9760,0.9540,0.9567
davis_4,0.9649,0.8967,0.8556,0.8125,0.9853,0.9699,1.0157,1.0612,0.8470,0.9648,0.8217,0.9908,0.8197,0.7879,0.8330,0.8952,1.0796,1.0650,1.0820,1.0127,1.0949,1.0946,1.0917,1.0463,1.0246,1.0813,0.9390,0.9856,1.0721,1.0745,1.1020,1.0451,1.0542,0.9730,0.8841,0.9534,0.9690,1.0386,1.1262,1.1006,1.0221,1.0466,1.0097,1.0434,0.9500,1.0384,0.9737,0.9584,1.0444,1.0809,1.0555,1.0576,1.0111,1.0854,1.1289,1.0647,1.0596,1.0457,1.0769,1.1409,1.0014,0.9698,1.0475,0.9035,0.8957,0.9498,1.0046,0.9513,0.8318,0.5099,0.8053,0.0000,1.0808,1.1442,1.1126,1.1289,1.0995,1.1381,1.1410,1.0408,1.0230,0.9939,1.0512,0.9892,1.1519,1.1203,1.1070,0.9747,0.9889,1.0515,1.0889,0.9906,1.0962,0.8880,1.0194,1.0682,1.0131,1.0900,1.0886,1.0436,1.0007,1.0282,0.9780,0.9811,1.0052,0.9956,1.0312,0.9187,1.0141,1.0366,0.9328,0.9469,1.0736,1.0785,0.9956,0.9449,0.9490,0.9602,0.9528,0.9967,1.0221,0.9054,0.9557,1.0215
page_1,1.0458,1.0615,1.1077,1.1075,1.0890,1.1158,1.0797,1.1024,1.0902,1.1757,1.1502,1.0730,1.0969,1.0522,1.0645,1.0452,1.0481,0.9828,1.1077,1.0803,1.0728,1.0431,1.1136,1.0653,1.0836,1.0365,0.9964,1.0941,0.9965,1.0633,0.9548,1.0970,1.0070,1.0110,0.9451,1.0202,1.0524,0.9177,1.0686,1.0014,1.0636,0.9606,1.0427,0.9792,0.9060,0.8938,0.9524,1.0359,1.0481,0.9997,0.9157,1.0039,1.0490,0.9133,0.9007,0.8329,1.0338,0.9434,0.9518,1.0445,0.9259,0.9831,0.8822,1.0753,1.0637,1.0233,0.9814,1.0031,1.0399,1.0642,1.0524,1.0808,0.0000,0.6615,0.7812,0.6457,0.9329,1.0034,0.9250,1.0278,0.8651,0.7667,1.0036,0.9120,0.8428,0.9138,0.9210,1.0606,0.9993,1.0541,0.9736,1.0310,1.0027,0.8859,1.1334,0.9474,1.0405,0.9833,1.0184,0.9545,1.0634,0.9435,0.9887,1.0341,1.0925,1.0615,1.0211,1.0935,0.9507,0.9797,1.0988,1.0425,1.0747,1.0737,1.1573,1.0929,1.0469,1.0565,1.0887,0.9643,1.0364,1.1056,1.0267,1.0382
page_2,0.9892,1.0430,1.1486,1.0681,1.0510,0.9923,1.0463,0.9904,1.0651,1.0253,1.0978,1.0659,1.1128,0.9872,1.0033,1.0231,1.1649,1.1036,1.1959,1.1590,1.0168,1.0317,1.1161,1.0523,1.0814,1.1041,1.0640,1.1071,0.9815,0.9511,0.9471,1.0344,0.9869,1.0073,1.0307,1.1331,1.1275,1.0072,1.1088,1.0694,1.0485,1.0405,1.1176,1.0883,1.0367,1.0100,1.0016,0.9776,1.1521,1.0702,1.0366,0.9089,1.0729,0.9537,0.9295,1.0163,1.0220,0.8874,0.8826,0.8096,0.9772,0.9747,0.9560,1.1587,1.0676,1.0979,1.0882,1.0576,1.1291,1.1573,1.1700,1.1442,0.6615,0.0000,0.5242,0.5812,0.8767,0.7716,0.7677,0.9473,0.9089,0.8729,0.9663,0.9488,0.8043,0.7480,0.9033,1.0622,0.9072,0.9583,0.8061,0.9591,0.9665,0.9347,0.9478,1.0144,1.0539,0.9841,0.9976,1.0175,1.0674,1.0392,1.0751,1.0701,1.0748,1.1973,1.0723,1.1263,1.0277,0.9773,1.0617,1.0125,0.9294,1.0610,1.0510,1.0709,1.0637,1.1134,1.0846,0.8911,1.0696,1.0683,1.0606,1.0659
