,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
paulding_4,0.7192,0.8027,0.8662,0.8966,0.9209,0.9070,0.9789,0.8193,0.8558,0.9111,0.7758,0.8108,0.8136,0.9403,0.8852,0.9668,0.8156,0.8705,0.9539,0.9469,0.7599,0.8577,0.7614,0.8547,0.8228,0.7942,0.8532,0.7987,0.6521,0.7603,0.8776,0.0000,1.1048,0.9235,0.9270,0.8260,1.0465,1.0786,0.9597,0.9033,0.7085,0.8680,0.8339,0.7563,0.8498,1.0120,0.9051,0.9142,0.8862,0.8973,0.9281,0.8875,0.8717,0.9385,0.9227,0.9304,0.8366,0.9440,0.8083,0.9752,0.7909,0.8151,0.9336,1.0532,0.8311,1.0282,0.9453,0.9003,0.8545,0.9086,0.8904,0.8850,0.9552,0.9759,0.9611,0.9661,0.7786,1.0296,0.9704,0.9624,0.9423,0.8564,0.8841,0.8470,0.9577,1.0063,0.8765,0.8150,0.9135,0.8765,1.0244,0.9453,0.9264,0.8741,0.9206,0.9581,0.8571,0.9753,0.9123,0.9166,0.8675,0.9397,1.0290,1.0138,0.8671,0.8094,0.8294,1.1346,0.8399,0.9603,0.8863,0.8785,0.8629,0.8107,0.9861,0.8336,0.8501,1.2404,0.8020,1.1286,0.8775,0.8664,0.8728,0.8717
pike_1,1.0699,1.0217,1.0585,1.2166,1.3252,1.2425,1.1890,1.1067,1.1577,1.2090,1.1148,0.9259,0.9855,1.0615,1.0934,1.0717,0.9580,0.8730,1.0984,1.0565,1.0841,0.9637,1.0453,1.0441,1.0504,0.9373,1.0783,1.2303,1.1165,1.0966,1.0843,1.1048,0.0000,0.8341,1.0404,0.9489,1.0604,0.9644,0.9265,0.9345,1.0954,1.0108,1.0264,1.0965,1.0023,0.9825,1.0389,1.0957,0.9278,0.9038,0.9344,1.0105,0.9736,0.9125,0.9359,0.8994,1.1354,1.0697,1.0888,1.2268,0.9227,1.0400,1.0287,1.1349,1.1374,1.0814,1.0111,1.1565,1.1236,1.1426,1.0049,1.0758,1.0456,1.1227,1.1584,1.1021,1.0425,1.2195,1.1369,1.1793,1.1750,1.1086,1.0954,1.0480,0.9826,1.1733,1.0978,1.0903,1.1269,1.1534,1.1984,1.2062,1.2225,1.0705,1.1797,1.1155,1.0898,1.1537,1.1308,1.0669,1.0936,1.0664,1.0004,1.1593,1.1070,1.0389,1.0364,1.2185,1.0134,1.0227,1.0427,0.9548,1.1159,0.9912,1.3040,1.1245,1.1056,1.2450,1.0998,1.4105,1.1692,1.1782,1.1059,1.1693
pike_2,0.9100,0.9436,0.9268,1.0759,1.0748,1.0690,0.9904,0.9520,0.9546,1.0168,0.9580,0.8189,0.8679,0.9222,0.8828,0.9255,0.8146,0.8390,0.9749,0.9564,0.9788,0.9093,0.8824,0.9591,0.8678,0.8414,0.8928,1.0230,0.9144,0.9363,1.0032,0.9235,0.8341,0.0000,0.9193,0.7961,1.0050,0.9486,0.9307,0.9440,0.9212,0.9228,0.9580,0.9745,0.8590,0.9917,0.9386,0.9595,0.8533,0.9240,0.9151,0.9617,0.8917,0.8459,0.8449,0.9324,1.0089,0.9583,0.9606,1.0673,0.8339,0.8797,0.9158,1.0208,0.9866,0.9884,0.8640,0.9921,0.9881,0.9369,0.9754,0.9395,0.9885,1.0697,1.0692,0.9990,0.8533,1.0392,1.0143,1.0059,1.0838,1.0312,1.0170,0.9331,0.9447,1.1384,0.9430,0.9709,1.0100,1.0228,1.1039,1.0455,1.0639,1.0113,1.0465,1.0812,0.9259,0.9928,1.0111,0.9717,1.0219,0.9752,0.9753,1.0270,0.9745,0.9139,0.9192,1.0714,0.9509,0.9401,0.9250,0.9010,0.9882,0.8560,1.1516,0.9472,0.9403,1.1894,0.9357,1.2155,0.9872,1.0204,0.9589,0.9879
pike_3,0.8612,0.8270,0.8343,0.9347,0.9354,0.9778,1.0059,0.9271,0.8374,0.9398,0.8574,0.8379,0.7922,0.8624,0.8176,0.8882,0.9971,1.0163,1.1072,1.0182,0.9010,0.9665,1.0390,1.0340,0.8963,0.9092,0.9366,0.9786,0.8664,0.9199,0.9556,0.9270,1.0404,0.9193,0.0000,0.7928,1.0681,1.0608,1.1543,1.1024,0.9514,0.9774,1.0366,0.8548,0.8828,1.0612,0.8483,0.7947,0.8932,0.9961,0.9985,0.8225,0.9243,1.0072,1.0278,1.0701,0.9869,0.9758,0.9345,1.0827,0.8534,0.9035,0.9340,1.0424,0.8910,0.9999,0.9502,0.8419,0.8966,0.9310,0.9232,0.8112,0.9528,1.0701,1.0575,1.0227,0.8708,1.0228,1.0279,0.8955,1.0118,0.9549,0.9563,0.9241,1.0609,1.1058,0.9745,0.9648,0.8879,1.0372,1.0615,0.9895,0.9409,0.8788,0.9128,0.9830,0.9221,1.0291,0.9915,0.9749,1.0133,1.0416,1.0616,1.0805,1.0347,0.9379,0.9101,1.1293,0.9092,0.9854,0.9474,0.8854,0.9679,0.9699,1.0257,0.8627,0.8725,1.1715,0.7799,1.1559,0.8907,0.8288,0.8948,0.8916
pike_4,0.8693,0.8363,0.8570,0.8932,1.0168,1.0357,1.0594,0.9407,0.8499,1.0132,0.8767,0.8317,0.7825,0.8395,0.8918,0.9202,0.7543,0.7816,0.8053,0.7417,0.8879,0.8629,0.7984,0.9629,0.7190,0.7755,0.8524,0.8657,0.9048,0.8489,1.0235,0.8260,0.9489,0.7961,0.7928,0.0000,0.7930,0.9851,0.9349,0.8909,0.8034,0.8962,0.7718,0.7499,0.8864,0.9763,0.9237,0.9085,0.7461,0.8515,0.9013,0.9375,0.8431,0.9140,0.8728,0.9676,0.8938,0.8841,0.9613,1.1195,0.7671,0.7651,0.8559,0.7970,0.8728,0.9451,0.8181,0.8534,0.7840,0.8651,0.7826,0.8484,0.9263,1.1196,1.0826,1.0438,0.8351,1.0601,1.0184,1.0001,0.9788,0.9698,0.9704,0.9377,0.9967,1.2077,0.9157,0.8418,1.0125,1.0411,1.0972,1.0437,1.0347,0.8965,0.9791,0.9435,0.7801,0.9418,0.8759,0.8712,0.9781,0.9260,0.9342,0.9444,0.8905,0.7527,0.7934,0.9146,0.8128,0.9048,0.9088,0.8913,1.0083,0.8984,1.0700,0.9594,0.9749,1.0049,0.8995,1.2281,0.9481,0.9751,0.9974,0.9480
biddle_1,1.0296,1.0006,0.9828,1.0730,1.2510,1.2447,1.2454,1.1401,0.9999,1.1713,1.0789,0.9880,0.9514,1.0330,1.0208,1.0530,0.8141,0.8796,0.8370,0.6322,1.0409,0.9796,0.8337,1.0468,0.9030,0.9228,0.9452,1.0119,1.0689,1.0315,1.1717,1.0465,1.0604,1.0050,1.0681,0.7930,0.0000,1.0629,0.9874,1.0000,0.9554,0.9611,0.9376,0.9427,1.0245,0.9905,1.0425,1.0945,0.8525,0.9232,1.0299,1.1160,0.8386,0.9531,1.0043,1.0120,1.0872,1.0193,1.0873,1.2836,0.8866,0.9445,0.9980,0.7478,1.0171,1.0249,0.9791,1.0309,0.8899,0.9759,0.7524,0.9783,1.0395,1.2707,1.2595,1.1623,1.0399,1.2139,1.1853,1.1705,1.0970,1.1271,1.0747,1.0502,1.1549,1.2836,1.0925,1.0416,1.2247,1.2147,1.3163,1.2770,1.2791,1.0752,1.2341,1.0819,0.9618,1.0630,0.9954,0.9465,1.0062,0.9998,1.0099,1.0520,0.9753,0.8637,0.9262,0.9527,0.9950,1.0880,1.0454,1.0243,1.2152,1.0769,1.2971,1.0605,1.0293,1.0695,1.0618,1.2968,1.1038,1.1033,1.0452,1.1029
biddle_2,1.0148,1.0411,1.0168,1.1812,1.2140,1.1867,1.1850,1.0171,1.0803,1.1443,1.0783,0.8952,0.9769,1.0240,1.0516,1.0586,0.9665,0.9147,1.1632,1.0617,1.0436,0.9845,1.0450,1.0530,1.0402,0.9257,0.9719,1.1173,1.0223,1.0082,1.0238,1.0786,0.9644,0.9486,1.0608,0.9851,1.0629,0.0000,1.0030,0.9648,1.0180,0.9290,1.1138,0.9777,0.9087,0.9351,1.0332,1.0230,0.9377,0.9317,0.9188,1.0462,0.8873,0.8886,0.9270,0.9028,1.1084,1.0750,1.0731,1.2183,0.8385,0.9033,0.9261,1.0951,1.1088,1.1004,0.9817,1.0935,1.0667,1.0886,1.0381,1.0538,0.9729,1.1433,1.1401,1.0536,0.9870,1.1492,1.1068,1.1400,1.1538,1.0980,1.0265,1.0513,1.1382,1.2180,1.0508,1.0411,1.1425,1.1545,1.1649,1.1380,1.2045,1.0029,1.1566,1.0588,0.9532,1.1148,1.0272,1.0368,1.1105,1.0816,1.0293,1.0972,1.1210,0.9918,1.0527,1.2181,0.9490,0.9175,1.0190,0.9327,1.1350,1.0926,1.3019,1.1176,1.0915,1.3334,1.0887,1.3088,1.1369,1.1640,1.0940,1.1373
biddle_3,1.0602,1.0445,0.9800,1.1136,1.2210,1.1787,1.1774,1.0289,1.1017,1.1022,1.0613,0.9747,0.9889,1.0553,1.0956,1.0666,0.7721,0.7730,0.8865,1.0245,1.0367,0.9256,0.8240,0.9029,0.8699,0.8317,1.0638,1.0752,0.9983,1.0344,1.1094,0.9597,0.9265,0.9307,1.1543,0.9349,0.9874,1.0030,0.0000,0.6741,0.9824,0.9412,0.8680,1.0148,1.0284,1.0219,1.0727,1.1074,0.9722,0.9138,0.9573,1.0137,0.9887,0.8651,0.8824,0.9352,1.0965,1.1474,1.0895,1.1582,0.9358,0.9503,1.0494,1.1442,1.1088,1.0667,0.9471,1.1077,0.9979,1.0647,0.9557,1.1066,1.0995,1.2458,1.2038,1.1331,1.0248,1.2167,1.1213,1.1476,1.1788,1.1267,1.0847,1.0752,1.1271,1.1968,1.0331,1.0366,1.1487,1.1315,1.2699,1.2115,1.2195,1.1231,1.2199,1.1404,0.9723,1.0888,1.0864,1.0059,1.0289,1.0488,1.0594,1.0861,0.9468,0.9432,0.9414,1.2075,0.9887,0.9951,1.0370,0.9301,1.0245,0.9523,1.2786,1.0635,1.0542,1.2343,1.0809,1.3187,1.1454,1.1240,1.0646,1.1447
biddle_4,0.9818,1.0544,0.9797,1.1052,1.1756,1.1675,1.2134,1.0281,1.0893,1.1404,1.0703,0.9248,0.9779,1.0039,1.0892,1.0993,0.8268,0.7602,0.9718,1.0049,0.9580,0.8920,0.8073,0.9460,0.8553,0.7904,0.9625,1.0486,0.9476,0.9884,1.0598,0.9033,0.9345,0.9440,1.1024,0.8909,1.0000,0.9648,0.6741,0.0000,0.8388,0.8605,0.9007,0.9189,0.9466,0.9055,0.9613,1.0644,0.8640,0.7975,0.8360,0.9781,0.9125,0.8590,0.8778,0.8863,1.0521,1.0986,1.0653,1.2634,0.8585,0.9383,0.9703,1.1693,1.0986,1.0636,0.9712,1.0734,0.9873,1.0676,0.9406,1.0706,0.9815,1.1909,1.1940,1.0927,0.9999,1.2165,1.1799,1.1762,1.0754,1.0408,1.0364,1.0096,1.0678,1.1602,1.0070,1.0016,1.1449,1.1361,1.2456,1.2380,1.1614,1.0627,1.1672,1.0670,0.9707,1.0819,1.0624,0.9933,1.0029,1.0458,1.0440,1.0909,0.9881,0.9308,0.9111,1.2400,0.9667,0.9778,1.0534,0.9638,1.0753,0.9861,1.2252,1.0110,0.9880,1.2875,0.9969,1.2517,1.0142,1.1097,1.0074,1.0152
gregg_1,0.7679,0.7520,0.8208,0.8375,0.8938,0.9661,1.0139,0.7742,0.8370,0.8998,0.7934,0.8198,0.6881,0.8112,0.8573,0.8681,0.8062,0.8468,0.8769,0.8929,0.8306,0.8270,0.7384,0.8870,0.7352,0.7909,0.8480,0.7021,0.7399,0.7665,0.8674,0.7085,1.0954,0.9212,0.9514,0.8034,0.9554,1.0180,0.9824,0.8388,0.0000,0.7862,0.7574,0.6958,0.9126,1.0081,0.9023,0.8405,0.8385,0.8958,0.9380,0.8602,0.7987,0.8823,0.8555,0.9078,0.7797,0.9298,0.8152,1.0478,0.7487,0.7720,0.9265,0.9124,0.8550,0.9218,0.8650,0.8559,0.8146,0.8446,0.7750,0.8755,0.9651,1.0433,1.0429,0.9885,0.7745,1.0046,0.9563,0.9573,0.8430,0.8662,0.7722,0.7783,1.0029,1.0825,0.8114,0.8118,0.9498,0.9376,1.0092,0.9775,0.9355,0.9253,0.9175,0.8948,0.7634,0.8598,0.8730,0.8503,0.8752,0.9050,0.9343,0.9860,0.8605,0.7387,0.7358,1.0942,0.8323,0.9052,0.8595,0.8586,0.8584,0.8296,0.9112,0.7967,0.7783,1.1415,0.7520,1.0405,0.7611,0.8351,0.7945,0.7547
gregg_2,0.8662,0.8849,0.8135,1.0076,1.0587,1.1359,1.1349,0.9901,0.9885,1.0703,0.9894,0.8481,0.9135,0.9553,0.8787,0.9890,0.8470,0.7675,1.0161,1.0175,0.8395,0.8573,0.8239,0.9282,0.7725,0.7929,0.7391,0.9876,0.8830,0.8371,0.9876,0.8680,1.0108,0.9228,0.9774,0.8962,0.9611,0.9290,0.9412,0.8605,0.7862,0.0000,0.8374,0.8781,0.7890,0.8791,0.9595,0.9168,0.8640,0.8086,0.9057,0.9884,0.7983,0.8760,0.7817,0.8398,0.9927,1.0864,0.9048,1.1381,0.8243,0.8809,0.8591,1.0972,0.9580,0.9257,0.8820,0.9542,0.9218,0.9474,0.8641,0.9394,0.9159,1.0386,1.0719,0.9894,0.9332,1.1533,1.1206,1.1100,0.9724,0.8380,0.9884,0.8427,0.9997,1.1358,0.9797,0.9170,1.0196,1.0387,1.1666,1.0846,1.0875,0.9731,1.0983,0.9713,0.8785,0.9961,0.9765,0.9317,0.9976,0.9740,0.9472,1.0770,0.8957,0.8274,0.9206,1.1758,0.8414,0.9672,0.9511,0.8891,1.0042,0.8708,1.1246,0.8702,0.8452,1.3147,0.8793,1.1456,0.9570,0.9192,0.8542,0.9578
gregg_3,0.8710,0.8918,0.8726,0.8760,0.9936,1.1405,1.1200,0.9549,0.9263,1.0462,0.8991,0.8941,0.8606,0.8696,0.8967,0.9737,0.7690,0.8133,0.7554,0.9085,0.9367,0.8725,0.7390,0.9313,0.7874,0.8349,0.9132,0.8935,0.8951,0.8803,1.0435,0.8339,1.0264,0.9580,1.0366,0.7718,0.9376,1.1138,0.8680,0.9007,0.7574,0.8374,0.0000,0.8033,0.9991,1.0489,1.0344,0.9492,0.9054,0.9343,0.9731,0.9997,0.8816,0.9133,0.9016,0.9578,0.9299,1.0668,0.9518,1.1234,0.8880,0.8612,1.0451,0.9878,0.9528,0.9676,0.9413,0.9381,0.8881,0.9048,0.8130,0.9307,1.0064,1.1502,1.1425,1.1367,0.9251,1.1187,1.0880,1.0716,1.0050,1.0417,0.9809,0.9795,1.0409,1.1984,0.9321,0.8332,1.0516,1.1124,1.1829,1.0729,1.1487,1.0016,1.0835,0.9867,0.8643,1.0012,0.9619,0.9127,0.9431,1.0308,1.0138,0.9799,0.8994,0.7199,0.8482,1.1090,0.8978,0.9870,0.8909,0.9580,0.9441,0.8884,1.1053,0.9501,0.9550,1.1214,0.9376,1.2097,0.9786,0.9954,0.9729,0.9771
gregg_4,0.8558,0.7925,0.8448,0.8728,0.9842,1.0532,1.0872,0.9058,0.8565,0.9687,0.8758,0.8901,0.8227,0.9296,0.8862,1.0122,0.8398,0.8728,0.9099,0.8909,0.8860,0.8789,0.8481,0.9969,0.8081,0.8254,0.8774,0.8158,0.8590,0.8092,0.9346,0.7563,1.0965,0.9745,0.8548,0.7499,0.9427,0.9777,1.0148,0.9189,0.6958,0.8781,0.8033,0.0000,0.8705,1.0173,0.9503,0.8781,0.8780,0.8803,0.8924,0.9811,0.8119,0.9106,0.8925,0.9399,0.8614,0.9567,0.9244,1.0927,0.8144,0.8118,0.9086,0.9787,0.8449,0.9985,0.9532,0.8772,0.7965,0.9055,0.8225,0.9219,0.8668,1.0965,1.1120,1.0640,0.8488,1.0470,1.0519,1.0021,0.9775,0.9490,0.9036,0.9075,1.0419,1.0877,0.8506,0.8344,0.9606,1.0283,1.0823,1.0507,1.0074,0.9547,0.9210,0.9283,0.8426,0.9316,0.8848,0.8910,0.9411,0.9899,0.9570,1.0173,0.8813,0.7619,0.8053,1.0833,0.8390,0.9733,0.9319,0.8609,0.9930,0.9466,0.9977,0.9026,0.9075,1.1152,0.8425,1.2061,0.8825,0.9014,0.9293,0.8818
pattie_1,0.8742,0.8389,0.8814,1.0401,1.0822,1.0944,1.0780,0.9536,1.0058,1.0167,0.9609,0.8020,0.8801,0.9486,0.8654,0.9636,0.8851,0.8228,1.0997,1.0105,0.8808,0.8503,0.9295,0.9140,0.8220,0.8063,0.7787,1.0449,0.8547,0.8849,0.8961,0.8498,1.0023,0.8590,0.8828,0.8864,1.0245,0.9087,1.0284,0.9466,0.9126,0.7890,0.9991,0.8705,0.0000,0.7786,0.7769,0.8938,0.8484,0.8792,0.8827,0.8943,0.8345,0.8929,0.8661,0.8868,1.0061,1.0141,0.9458,1.0549,0.7774,0.8489,0.7864,1.0739,0.9209,0.9516,0.8874,0.9114,0.9192,0.9186,0.8850,0.8465,0.8562,1.0592,1.0497,0.9893,0.8058,1.0332,1.0071,0.9725,0.9030,0.8493,0.9395,0.8487,0.9713,1.0993,0.9459,0.9332,1.0186,0.9899,1.0803,1.0514,1.0436,0.9330,1.0212,0.9596,0.9212,1.0419,1.0348,0.9457,1.0102,0.9972,0.9731,1.0391,0.9520,0.9373,0.8865,1.1659,0.8121,0.9403,0.9598,0.8499,0.9703,0.9049,1.1631,0.9210,0.9058,1.2673,0.8782,1.1725,0.9678,0.9082,0.9212,0.9680
pattie_2,1.0435,1.0476,0.9530,1.1695,1.2370,1.1945,1.1850,1.0805,1.1109,1.2056,1.0678,0.8888,0.9994,1.0488,1.0173,1.0440,0.9461,0.8256,1.1307,1.0323,0.9536,0.9047,0.9906,0.9623,0.9178,0.9436,0.9627,1.1071,0.9515,1.0292,1.0564,1.0120,0.9825,0.9917,1.0612,0.9763,0.9905,0.9351,1.0219,0.9055,1.0081,0.8791,1.0489,1.0173,0.7786,0.0000,0.8284,1.0133,0.9220,0.9336,0.9284,1.0451,0.9247,0.8282,0.8824,0.8626,1.1430,1.0709,1.0641,1.1999,0.8382,0.9708,0.9693,1.1743,1.0642,1.0297,0.8862,1.0280,1.0518,0.9880,0.9463,1.0184,0.9308,1.1185,1.1581,1.0389,0.9783,1.2025,1.1129,1.0933,1.0558,0.9570,0.9922,0.9380,1.0599,1.2269,1.0647,1.0585,1.0998,1.1116,1.1831,1.1636,1.1609,1.0885,1.2163,1.0121,0.9616,1.1665,1.0939,1.0464,1.0814,1.0462,1.0026,1.1002,1.0461,0.9967,0.9821,1.2071,0.9421,1.0006,1.0658,0.9285,1.0738,0.9783,1.2296,1.0391,0.9814,1.3730,1.0236,1.3010,1.0864,1.0783,0.9989,1.0871
pattie_3,0.8358,0.8339,0.8946,1.0135,1.0564,1.0575,1.0511,0.9631,0.9361,1.0500,0.9376,0.8262,0.8032,0.8265,0.8650,0.8990,0.9592,0.8694,1.0796,1.0260,0.8592,0.8293,0.9382,0.8532,0.8948,0.9275,0.9064,1.0001,0.8489,0.9339,0.9273,0.9051,1.0389,0.9386,0.8483,0.9237,1.0425,1.0332,1.0727,0.9613,0.9023,0.9595,1.0344,0.9503,0.7769,0.8284,0.0000,0.8402,0.9081,0.9464,0.9096,0.8840,0.8812,0.9051,0.9498,0.9077,0.9638,0.9228,0.9351,1.0327,0.7696,0.8813,0.8470,1.0572,0.8577,0.9904,0.8647,0.9046,0.8630,0.9059,0.8582,0.8881,0.8400,1.0393,0.9722,0.8896,0.8781,0.9723,0.9733,0.9336,0.9738,0.9436,0.9303,0.8523,0.9269,1.1072,0.9439,0.9894,0.9678,1.0180,1.0354,1.0348,1.0168,0.9226,1.0087,0.8884,0.9157,1.0018,0.9888,0.9504,0.9316,0.9884,0.9681,1.0249,0.9984,0.9850,0.8858,1.1837,0.8757,0.8848,0.9622,0.8632,0.9655,0.9258,1.0920,0.9068,0.8820,1.2743,0.8447,1.1741,0.9183,0.9336,0.8975,0.9110
pattie_4,0.7995,0.8254,0.8389,0.9554,0.9112,0.9128,0.9641,0.8255,0.8786,0.9155,0.8097,0.7886,0.8068,0.8132,0.8059,0.8209,1.0129,0.8963,1.1162,0.9838,0.8364,0.8486,0.9395,0.8617,0.8336,0.8734,0.9564,0.8850,0.8074,0.8737,0.8492,0.9142,1.0957,0.9595,0.7947,0.9085,1.0945,1.0230,1.1074,1.0644,0.8405,0.9168,0.9492,0.8781,0.8938,1.0133,0.8402,0.0000,0.9457,0.9752,1.0092,0.8295,0.8740,0.9593,0.9471,0.9952,0.9109,0.8386,0.8186,0.9731,0.8495,0.8338,0.8698,1.0215,0.8766,0.9750,0.8742,0.8364,0.8920,0.9226,0.8622,0.8664,0.9088,0.9556,0.9522,0.9584,0.7869,0.8892,0.8999,0.7929,1.0080,0.9220,0.8586,0.9063,0.9810,1.0037,0.8933,0.9581,0.8676,0.9319,0.8982,0.9173,0.9084,0.9017,0.9152,0.9449,0.8335,0.9607,0.9820,0.8624,0.9579,0.9662,0.9990,0.9881,0.9325,0.9173,0.8537,1.1244,0.9049,0.9024,0.8593,0.8655,0.8297,0.8149,0.8757,0.8262,0.8392,1.2406,0.7388,1.0991,0.8286,0.7927,0.8638,0.8287
tjames_1,0.9113,0.8859,0.8769,1.0709,1.1103,1.1140,1.0691,1.0139,0.9532,1.0824,0.9226,0.8279,0.8613,0.9709,0.9946,0.9906,0.7851,0.8016,0.9227,0.8677,0.8696,0.8108,0.8394,0.8756,0.7647,0.7847,0.8141,0.9933,0.9511,0.8830,1.0091,0.8862,0.9278,0.8533,0.8932,0.7461,0.8525,0.9377,0.9722,0.8640,0.8385,0.8640,0.9054,0.8780,0.8484,0.9220,0.9081,0.9457,0.0000,0.7409,0.7591,0.9147,0.8377,0.8309,0.8731,0.8953,0.9563,0.9993,0.9725,1.1526,0.7256,0.7868,0.8262,0.9370,0.9313,0.9444,0.9106,0.9504,0.9002,0.9119,0.7454,0.9135,0.9728,1.1697,1.1318,1.0311,0.8726,1.0891,1.1009,1.0283,0.9891,0.9692,0.9612,0.9228,1.0161,1.1357,0.9405,0.9790,1.0947,1.0610,1.1136,1.0836,1.0892,0.9512,1.0828,1.0119,0.8495,0.9885,0.9161,0.8332,0.9153,0.9045,0.9191,0.9663,0.9496,0.7535,0.8883,1.0563,0.8594,0.9319,0.9809,0.8123,1.0692,0.9152,1.1457,0.9074,0.9107,1.0934,0.9374,1.1897,0.9975,1.0090,0.9206,0.9942
tjames_2,0.9425,0.9843,0.9190,1.0686,1.1338,1.1075,1.1102,1.0084,0.9876,1.0925,0.9527,0.8340,0.8871,0.9902,0.9951,1.0599,0.8052,0.7944,0.9777,0.9191,0.8748,0.7912,0.8208,0.9292,0.8857,0.8323,0.8720,1.0685,0.9555,0.9680,0.9742,0.8973,0.9038,0.9240,0.9961,0.8515,0.9232,0.9317,0.9138,0.7975,0.8958,0.8086,0.9343,0.8803,0.8792,0.9336,0.9464,0.9752,0.7409,0.0000,0.7969,0.8609,0.8682,0.7904,0.8444,0.8655,1.0135,0.9932,0.9627,1.1529,0.8053,0.8420,0.8171,1.0171,0.9683,0.9840,0.9457,0.9563,0.9396,1.0188,0.8854,0.9857,0.9622,1.1368,1.1137,0.9973,0.9073,1.0869,1.0409,1.0984,1.0554,0.9485,1.0011,0.9648,0.9436,1.0789,0.9416,0.9605,1.0924,0.9772,1.0811,1.0410,1.0712,0.9715,1.0951,1.0053,0.8790,1.0348,0.9576,0.9237,0.9290,0.9386,0.9739,1.0520,0.9721,0.8686,0.8929,1.1253,0.8493,0.9704,0.9935,0.8186,1.0060,0.9116,1.1704,0.9432,0.9408,1.1917,0.9575,1.1755,1.0332,1.0323,0.9417,1.0323
tjames_3,0.9432,0.9357,0.9114,1.1586,1.1548,1.1060,1.1346,1.0530,1.0010,1.1196,1.0005,0.8685,0.8976,1.0358,1.0226,1.0023,0.8452,0.8766,1.0737,0.9989,0.9220,0.8838,0.9458,0.8936,0.9163,0.7899,0.8545,1.0793,0.9551,0.9395,0.9216,0.9281,0.9344,0.9151,0.9985,0.9013,1.0299,0.9188,0.9573,0.8360,0.9380,0.9057,0.9731,0.8924,0.8827,0.9284,0.9096,1.0092,0.7591,0.7969,0.0000,0.8965,0.9322,0.8715,0.8779,0.8536,1.0783,1.0347,1.0071,1.1162,0.8359,0.8466,0.8070,1.1383,1.0384,0.9738,0.9265,1.0185,1.0103,0.9751,0.9417,0.9903,0.9347,1.1326,1.0629,0.9641,0.8979,1.0701,1.0520,1.1011,1.0937,0.9344,1.0157,0.9179,0.9478,1.0778,0.9542,0.9833,1.0893,1.0114,1.1022,1.0505,1.1179,0.9919,1.0990,1.0315,0.9189,1.0911,1.0211,1.0081,1.0081,0.9893,0.9552,0.9827,1.0149,0.9181,0.9233,1.1936,0.8807,0.9597,0.9954,0.8447,1.0157,0.9343,1.1898,0.9144,0.9193,1.2989,1.0014,1.2154,1.0647,1.0642,0.9209,1.0633
tjames_4,0.8827,0.8941,0.9292,1.0389,1.0092,1.0107,0.9710,0.8818,0.9599,0.9095,0.9171,0.8048,0.8629,0.9373,0.9233,0.9227,0.9751,0.9307,1.1270,1.0697,0.9394,0.9087,0.9853,0.8918,0.8750,0.8442,0.9126,1.0147,0.8679,0.9219,0.8425,0.8875,1.0105,0.9617,0.8225,0.9375,1.1160,1.0462,1.0137,0.9781,0.8602,0.9884,0.9997,0.9811,0.8943,1.0451,0.8840,0.8295,0.9147,0.8609,0.8965,0.0000,0.9035,0.8782,0.9257,0.9939,0.9285,1.0127,0.9267,0.9602,0.8425,0.8233,0.8649,1.1391,0.9226,1.0090,0.9886,0.9827,0.9706,1.0425,0.9215,1.0004,0.9424,1.0157,0.9875,0.9721,0.8480,0.9733,0.9958,0.8904,1.0029,0.8889,0.9310,0.9145,0.9145,1.0070,0.9263,0.9926,0.9232,0.9702,0.9560,0.9142,0.9279,0.8955,0.9913,0.9726,0.9568,1.0943,1.0207,0.9845,0.9901,0.9779,1.0330,1.0514,1.0378,0.9738,0.8610,1.2555,0.9091,0.9263,1.0025,0.8415,0.8766,0.8571,1.0519,0.9000,0.8939,1.2956,0.8838,1.1196,0.9362,0.9791,0.9039,0.9297
